locator,folio_id,hand,reason
"f89v1.20,+P0;H",f89v1,,hand label is blank
"f89v1.21,@Lc;H",f89v1,,hand label is blank
"f89v1.22,@Lf;H",f89v1,,hand label is blank
"f89v1.23,@Lf;H",f89v1,,hand label is blank
"f89v1.24,@Lf;H",f89v1,,hand label is blank
"f90r1.1,@P0;H",f90r1,,hand label is blank
"f90r1.2,+P0;H",f90r1,,hand label is blank
"f90r1.3,+P0;H",f90r1,,hand label is blank
"f90r1.4,+P0;H",f90r1,,hand label is blank
"f90r1.5,+P0;H",f90r1,,hand label is blank
"f90r1.6,+P0;H",f90r1,,hand label is blank
"f90r1.7,+P0;H",f90r1,,hand label is blank
"f90r1.8,+P0;H",f90r1,,hand label is blank
"f90r1.9,+Pr;H",f90r1,,hand label is blank
"f90r2.1,@P0;H",f90r2,,hand label is blank
"f90r2.2,+P0;H",f90r2,,hand label is blank
"f90r2.3,+P0;H",f90r2,,hand label is blank
"f90r2.4,+P0;H",f90r2,,hand label is blank
"f90r2.5,+P0;H",f90r2,,hand label is blank
"f90r2.6,+P0;H",f90r2,,hand label is blank
"f90v2.1,@P0;H",f90v2,,hand label is blank
"f90v2.2,+P0;H",f90v2,,hand label is blank
"f90v2.3,+P0;H",f90v2,,hand label is blank
"f90v2.4,+P0;H",f90v2,,hand label is blank
"f90v2.5,+P0;H",f90v2,,hand label is blank
"f90v2.6,+P0;H",f90v2,,hand label is blank
"f90v2.7,+P0;H",f90v2,,hand label is blank
"f90v2.8,+P0;H",f90v2,,hand label is blank
"f90v1.1,@P0;H",f90v1,,hand label is blank
"f90v1.2,+P0;H",f90v1,,hand label is blank
"f90v1.3,+P0;H",f90v1,,hand label is blank
"f90v1.4,+P0;H",f90v1,,hand label is blank
"f90v1.5,+P0;H",f90v1,,hand label is blank
"f90v1.6,+P0;H",f90v1,,hand label is blank
"f90v1.7,+P0;H",f90v1,,hand label is blank
"f90v1.8,+P0;H",f90v1,,hand label is blank
"f90v1.9,+P0;H",f90v1,,hand label is blank
"f90v1.10,+P0;H",f90v1,,hand label is blank
"f90v1.11,+P0;H",f90v1,,hand label is blank
"f99r.1,@Lc;H",f99r,,hand label is blank
"f99r.2,@Lf;H",f99r,,hand label is blank
"f99r.3,@Lf;H",f99r,,hand label is blank
"f99r.4,@Lf;H",f99r,,hand label is blank
"f99r.5,@Lf;H",f99r,,hand label is blank
"f99r.6,@Lf;H",f99r,,hand label is blank
"f99r.7,+Lf;H",f99r,,hand label is blank
"f99r.8,@Lf;H",f99r,,hand label is blank
"f99r.9,@Lf;H",f99r,,hand label is blank
"f99r.10,@Lf;H",f99r,,hand label is blank
"f99r.11,@Lf;H",f99r,,hand label is blank
"f99r.12,@Lf;H",f99r,,hand label is blank
"f99r.13,@Lf;H",f99r,,hand label is blank
"f99r.14,@Lf;H",f99r,,hand label is blank
"f99r.15,@P0;H",f99r,,hand label is blank
"f99r.16,+P0;H",f99r,,hand label is blank
"f99r.17,+P0;H",f99r,,hand label is blank
"f99r.18,+P0;H",f99r,,hand label is blank
"f99r.19,@Lc;H",f99r,,hand label is blank
"f99r.20,@Lf;H",f99r,,hand label is blank
"f99r.21,@Lf;H",f99r,,hand label is blank
"f99r.22,@Lf;H",f99r,,hand label is blank
"f99r.23,@Lf;H",f99r,,hand label is blank
"f99r.24,@Lf;H",f99r,,hand label is blank
"f99r.25,@Lf;H",f99r,,hand label is blank
"f99r.26,@Lf;H",f99r,,hand label is blank
"f99r.27,@Lf;H",f99r,,hand label is blank
"f99r.28,@P0;H",f99r,,hand label is blank
"f99r.29,+P0;H",f99r,,hand label is blank
"f99r.30,+P0;H",f99r,,hand label is blank
"f99r.31,+P0;H",f99r,,hand label is blank
"f99r.32,@Lc;H",f99r,,hand label is blank
"f99r.33,@Lf;H",f99r,,hand label is blank
"f99r.34,@Lf;H",f99r,,hand label is blank
"f99r.35,@Lf;H",f99r,,hand label is blank
"f99r.36,@Lf;H",f99r,,hand label is blank
"f99r.37,@Lf;H",f99r,,hand label is blank
"f99r.38,@Lf;H",f99r,,hand label is blank
"f99r.39,@Lf;H",f99r,,hand label is blank
"f99r.40,@Lf;H",f99r,,hand label is blank
"f99r.41,@P0;H",f99r,,hand label is blank
"f99r.42,+P0;H",f99r,,hand label is blank
"f99r.43,+P0;H",f99r,,hand label is blank
"f99r.44,+P0;H",f99r,,hand label is blank
"f99r.45,@Lc;H",f99r,,hand label is blank
"f99r.46,@Lf;H",f99r,,hand label is blank
"f99r.47,@P0;H",f99r,,hand label is blank
"f99r.48,+P0;H",f99r,,hand label is blank
"f99r.49,+P0;H",f99r,,hand label is blank
"f99r.50,+P0;H",f99r,,hand label is blank
"f99r.51,+P0;H",f99r,,hand label is blank
"f99r.52,+P0;H",f99r,,hand label is blank
"f99v.1,@Lc;H",f99v,,hand label is blank
"f99v.2,@Lf;H",f99v,,hand label is blank
"f99v.3,@Lf;H",f99v,,hand label is blank
"f99v.4,@Lf;H",f99v,,hand label is blank
"f99v.5,@Lf;H",f99v,,hand label is blank
"f99v.6,@Lf;H",f99v,,hand label is blank
"f99v.7,@Lf;H",f99v,,hand label is blank
"f99v.8,@Lf;H",f99v,,hand label is blank
"f99v.9,@Lf;H",f99v,,hand label is blank
"f99v.10,@P0;H",f99v,,hand label is blank
"f99v.11,+P0;H",f99v,,hand label is blank
"f99v.12,+P0;H",f99v,,hand label is blank
"f99v.13,+P0;H",f99v,,hand label is blank
"f99v.14,@Lc;H",f99v,,hand label is blank
"f99v.15,@Lf;H",f99v,,hand label is blank
"f99v.16,@Lf;H",f99v,,hand label is blank
"f99v.17,@Lf;H",f99v,,hand label is blank
"f99v.18,@Lf;H",f99v,,hand label is blank
"f99v.19,@Lf;H",f99v,,hand label is blank
"f99v.20,@Lf;H",f99v,,hand label is blank
"f99v.21,@P0;H",f99v,,hand label is blank
"f99v.22,+P0;H",f99v,,hand label is blank
"f99v.23,+P0;H",f99v,,hand label is blank
"f99v.24,+P0;H",f99v,,hand label is blank
"f99v.25,@Lc;H",f99v,,hand label is blank
"f99v.26,@Lf;H",f99v,,hand label is blank
"f99v.27,@Lf;H",f99v,,hand label is blank
"f99v.28,@Lf;H",f99v,,hand label is blank
"f99v.29,@Lf;H",f99v,,hand label is blank
"f99v.30,@Lf;H",f99v,,hand label is blank
"f99v.31,@Lf;H",f99v,,hand label is blank
"f99v.32,@P0;H",f99v,,hand label is blank
"f99v.33,+P0;H",f99v,,hand label is blank
"f99v.34,+P0;H",f99v,,hand label is blank
"f99v.35,+P0;H",f99v,,hand label is blank
"f99v.37,@P0;H",f99v,,hand label is blank
"f99v.38,+P0;H",f99v,,hand label is blank
"f99v.39,+P0;H",f99v,,hand label is blank
"f99v.40,+P0;H",f99v,,hand label is blank
"f99v.41,+P0;H",f99v,,hand label is blank
"f99v.42,+P0;H",f99v,,hand label is blank
"f99v.43,+P0;H",f99v,,hand label is blank
"f99v.36,@Lc;H",f99v,,hand label is blank
"f99v.44,@Lf;H",f99v,,hand label is blank
"f100r.1,@Lf;H",f100r,,hand label is blank
"f100r.2,@Lf;H",f100r,,hand label is blank
"f100r.3,@Lf;H",f100r,,hand label is blank
"f100r.4,@Lf;H",f100r,,hand label is blank
"f100r.5,@Lf;H",f100r,,hand label is blank
"f100r.6,@Lf;H",f100r,,hand label is blank
"f100r.7,@Lf;H",f100r,,hand label is blank
"f100r.8,@Lf;H",f100r,,hand label is blank
"f100r.9,@Lf;H",f100r,,hand label is blank
"f100r.10,@Lf;H",f100r,,hand label is blank
"f100r.11,@Lf;H",f100r,,hand label is blank
"f100r.12,@P0;H",f100r,,hand label is blank
"f100r.13,+P0;H",f100r,,hand label is blank
"f100r.14,+P0;H",f100r,,hand label is blank
"f100r.15,+P0;H",f100r,,hand label is blank
"f100r.16,@Lf;H",f100r,,hand label is blank
"f100r.17,@Lf;H",f100r,,hand label is blank
"f100r.18,@Lf;H",f100r,,hand label is blank
"f100r.19,@Lf;H",f100r,,hand label is blank
"f100r.21,@Lf;H",f100r,,hand label is blank
"f100r.20,@Lf;H",f100r,,hand label is blank
"f100r.22,@P0;H",f100r,,hand label is blank
"f100r.23,+P0;H",f100r,,hand label is blank
"f100r.24,+P0;H",f100r,,hand label is blank
"f100r.25,+P0;H",f100r,,hand label is blank
"f100r.26,+P0;H",f100r,,hand label is blank
"f100r.27,+P0;H",f100r,,hand label is blank
"f100v.1,@Lf;H",f100v,,hand label is blank
"f100v.2,@Lf;H",f100v,,hand label is blank
"f100v.3,@Lf;H",f100v,,hand label is blank
"f100v.4,@Lf;H",f100v,,hand label is blank
"f100v.5,@Lf;H",f100v,,hand label is blank
"f100v.6,@Lf;H",f100v,,hand label is blank
"f100v.7,@Lf;H",f100v,,hand label is blank
"f100v.8,@Lf;H",f100v,,hand label is blank
"f100v.9,@Lf;H",f100v,,hand label is blank
"f100v.10,@Lf;H",f100v,,hand label is blank
"f100v.11,@Lf;H",f100v,,hand label is blank
"f100v.12,@Lf;H",f100v,,hand label is blank
"f100v.13,@Lf;H",f100v,,hand label is blank
"f100v.14,@P0;H",f100v,,hand label is blank
"f100v.15,+P0;H",f100v,,hand label is blank
"f100v.16,+P0;H",f100v,,hand label is blank
"f100v.17,+P0;H",f100v,,hand label is blank
"f100v.18,+P0;H",f100v,,hand label is blank
"f100v.19,+P0;H",f100v,,hand label is blank
"f100v.20,+P0;H",f100v,,hand label is blank
"f100v.21,+P0;H",f100v,,hand label is blank
"f100v.22,+P0;H",f100v,,hand label is blank
"f101r.1,@P0;H",f101r,,hand label is blank
"f101r.2,+P0;H",f101r,,hand label is blank
"f101r.3,+P0;H",f101r,,hand label is blank
"f101r.4,+P0;H",f101r,,hand label is blank
"f101r.5,+P0;H",f101r,,hand label is blank
"f101r.6,+P0;H",f101r,,hand label is blank
"f101r.7,+P0;H",f101r,,hand label is blank
"f101r.8,+P0;H",f101r,,hand label is blank
"f101r.9,+P0;H",f101r,,hand label is blank
"f101r.10,+P0;H",f101r,,hand label is blank
"f101v.1,@Lf;H",f101v,,hand label is blank
"f101v.2,@Lf;H",f101v,,hand label is blank
"f101v.3,@Lf;H",f101v,,hand label is blank
"f101v.4,@Lf;H",f101v,,hand label is blank
"f101v.5,@Lf;H",f101v,,hand label is blank
"f101v.6,@Lf;H",f101v,,hand label is blank
"f101v.7,@Lf;H",f101v,,hand label is blank
"f101v.8,@Lf;H",f101v,,hand label is blank
"f101v.9,@Lf;H",f101v,,hand label is blank
"f101v.10,@Lf;H",f101v,,hand label is blank
"f101v.11,@Lf;H",f101v,,hand label is blank
"f101v.12,@Lf;H",f101v,,hand label is blank
"f101v.13,@Lf;H",f101v,,hand label is blank
"f101v.14,@Lf;H",f101v,,hand label is blank
"f101v.15,@Lf;H",f101v,,hand label is blank
"f101v.16,@Lf;H",f101v,,hand label is blank
"f101v.17,@Lf;H",f101v,,hand label is blank
"f101v.18,@Lf;H",f101v,,hand label is blank
"f101v.19,@P0;H",f101v,,hand label is blank
"f101v.20,+P0;H",f101v,,hand label is blank
"f101v.21,+P0;H",f101v,,hand label is blank
"f101v.22,+P0;H",f101v,,hand label is blank
"f101v.23,+P0;H",f101v,,hand label is blank
"f101v.24,+P0;H",f101v,,hand label is blank
"f101v.25,+P0;H",f101v,,hand label is blank
"f101v.26,+P0;H",f101v,,hand label is blank
"f101v.27,+P0;H",f101v,,hand label is blank
"f101v.28,+Pc;H",f101v,,hand label is blank
"f102r1.1,@Lc;H",f102r1,,hand label is blank
"f102r1.7,@Lc;H",f102r1,,hand label is blank
"f102r1.12,@Lc;H",f102r1,,hand label is blank
"f102r1.2,@Lf;H",f102r1,,hand label is blank
"f102r1.3,@P0;H",f102r1,,hand label is blank
"f102r1.4,+P0;H",f102r1,,hand label is blank
"f102r1.5,+P0;H",f102r1,,hand label is blank
"f102r1.6,+P0;H",f102r1,,hand label is blank
"f102r1.8,@P0;H",f102r1,,hand label is blank
"f102r1.9,+P0;H",f102r1,,hand label is blank
"f102r1.10,+P0;H",f102r1,,hand label is blank
"f102r1.11,+P0;H",f102r1,,hand label is blank
"f102r1.13,@P0;H",f102r1,,hand label is blank
"f102r1.14,+P0;H",f102r1,,hand label is blank
"f102r1.15,+P0;H",f102r1,,hand label is blank
"f102r1.16,+P0;H",f102r1,,hand label is blank
"f102r1.17,+P0;H",f102r1,,hand label is blank
"f102r2.2,@P0;H",f102r2,,hand label is blank
"f102r2.3,+P0;H",f102r2,,hand label is blank
"f102r2.4,+P0;H",f102r2,,hand label is blank
"f102r2.5,+P0;H",f102r2,,hand label is blank
"f102r2.6,+P0;H",f102r2,,hand label is blank
"f102r2.8,@P0;H",f102r2,,hand label is blank
"f102r2.9,+P0;H",f102r2,,hand label is blank
"f102r2.10,+P0;H",f102r2,,hand label is blank
"f102r2.11,+P0;H",f102r2,,hand label is blank
"f102r2.12,+P0;H",f102r2,,hand label is blank
"f102r2.16,@P0;H",f102r2,,hand label is blank
"f102r2.17,+P0;H",f102r2,,hand label is blank
"f102r2.18,+P0;H",f102r2,,hand label is blank
"f102r2.19,+P0;H",f102r2,,hand label is blank
"f102r2.20,+P0;H",f102r2,,hand label is blank
"f102r2.1,@Lc;H",f102r2,,hand label is blank
"f102r2.7,@Lc;H",f102r2,,hand label is blank
"f102r2.13,@Lc;H",f102r2,,hand label is blank
"f102r2.21,@Lf;H",f102r2,,hand label is blank
"f102r2.22,@Lf;H",f102r2,,hand label is blank
"f102v2.1,@Lc;H",f102v2,,hand label is blank
"f102v2.2,+Lc;H",f102v2,,hand label is blank
"f102v2.24,@Lc;H",f102v2,,hand label is blank
"f102v2.3,@Lf;H",f102v2,,hand label is blank
"f102v2.4,@Lf;H",f102v2,,hand label is blank
"f102v2.5,@Lf;H",f102v2,,hand label is blank
"f102v2.6,@Lf;H",f102v2,,hand label is blank
"f102v2.7,@Lf;H",f102v2,,hand label is blank
"f102v2.8,@Lf;H",f102v2,,hand label is blank
"f102v2.9,@Lf;H",f102v2,,hand label is blank
"f102v2.10,@Lf;H",f102v2,,hand label is blank
"f102v2.11,@Lf;H",f102v2,,hand label is blank
"f102v2.12,@Lf;H",f102v2,,hand label is blank
"f102v2.13,@Lf;H",f102v2,,hand label is blank
"f102v2.14,@Lf;H",f102v2,,hand label is blank
"f102v2.15,@Lf;H",f102v2,,hand label is blank
"f102v2.16,@Lf;H",f102v2,,hand label is blank
"f102v2.17,@P0;H",f102v2,,hand label is blank
"f102v2.18,+P0;H",f102v2,,hand label is blank
"f102v2.19,+P0;H",f102v2,,hand label is blank
"f102v2.20,+P0;H",f102v2,,hand label is blank
"f102v2.21,+P0;H",f102v2,,hand label is blank
"f102v2.22,+P0;H",f102v2,,hand label is blank
"f102v2.23,+P0;H",f102v2,,hand label is blank
"f102v2.25,@Lf;H",f102v2,,hand label is blank
"f102v2.26,@Lf;H",f102v2,,hand label is blank
"f102v2.27,@Lf;H",f102v2,,hand label is blank
"f102v2.28,@Lf;H",f102v2,,hand label is blank
"f102v2.29,@Lf;H",f102v2,,hand label is blank
"f102v2.30,@P0;H",f102v2,,hand label is blank
"f102v2.31,+P0;H",f102v2,,hand label is blank
"f102v2.32,+P0;H",f102v2,,hand label is blank
"f102v2.33,+P0;H",f102v2,,hand label is blank
"f102v2.34,+P0;H",f102v2,,hand label is blank
"f102v2.35,+P0;H",f102v2,,hand label is blank
"f102v2.36,+P0;H",f102v2,,hand label is blank
"f102v2.37,+P0;H",f102v2,,hand label is blank
"f102v2.38,+P0;H",f102v2,,hand label is blank
"f102v2.39,+P0;H",f102v2,,hand label is blank
"f102v1.1,@Lc;H",f102v1,,hand label is blank
"f102v1.2,@Lf;H",f102v1,,hand label is blank
"f102v1.3,@Lf;H",f102v1,,hand label is blank
"f102v1.4,@Lf;H",f102v1,,hand label is blank
"f102v1.5,@Lf;H",f102v1,,hand label is blank
"f102v1.6,@Lf;H",f102v1,,hand label is blank
"f102v1.7,@P0;H",f102v1,,hand label is blank
"f102v1.8,+P0;H",f102v1,,hand label is blank
"f102v1.9,+P0;H",f102v1,,hand label is blank
"f102v1.10,+P0;H",f102v1,,hand label is blank
"f102v1.11,+P0;H",f102v1,,hand label is blank
"f102v1.12,+P0;H",f102v1,,hand label is blank
"f102v1.13,+P0;H",f102v1,,hand label is blank
"f102v1.14,+P0;H",f102v1,,hand label is blank
"f102v1.16,@Lf;H",f102v1,,hand label is blank
"f102v1.17,@Lf;H",f102v1,,hand label is blank
"f102v1.18,@Lf;H",f102v1,,hand label is blank
"f102v1.19,@P0;H",f102v1,,hand label is blank
"f102v1.20,+P0;H",f102v1,,hand label is blank
"f102v1.21,+P0;H",f102v1,,hand label is blank
"f102v1.22,+P0;H",f102v1,,hand label is blank
"f102v1.23,+P0;H",f102v1,,hand label is blank
"f102v1.24,+P0;H",f102v1,,hand label is blank
"f107r.1,@P0;H",f107r,,hand label is blank
"f107r.2,+P0;H",f107r,,hand label is blank
"f107r.3,+P0;H",f107r,,hand label is blank
"f107r.4,+P0;H",f107r,,hand label is blank
"f107r.5,+P0;H",f107r,,hand label is blank
"f107r.6,+P0;H",f107r,,hand label is blank
"f107r.7,+P0;H",f107r,,hand label is blank
"f107r.8,+P0;H",f107r,,hand label is blank
"f107r.9,+P0;H",f107r,,hand label is blank
"f107r.10,+P0;H",f107r,,hand label is blank
"f107r.11,+P0;H",f107r,,hand label is blank
"f107r.12,+P0;H",f107r,,hand label is blank
"f107r.13,+P0;H",f107r,,hand label is blank
"f107r.14,+P0;H",f107r,,hand label is blank
"f107r.15,+P0;H",f107r,,hand label is blank
"f107r.16,+P0;H",f107r,,hand label is blank
"f107r.17,+P0;H",f107r,,hand label is blank
"f107r.18,+P0;H",f107r,,hand label is blank
"f107r.19,+P0;H",f107r,,hand label is blank
"f107r.20,+P0;H",f107r,,hand label is blank
"f107r.21,+P0;H",f107r,,hand label is blank
"f107r.22,+P0;H",f107r,,hand label is blank
"f107r.23,+P0;H",f107r,,hand label is blank
"f107r.24,+P0;H",f107r,,hand label is blank
"f107r.25,+P0;H",f107r,,hand label is blank
"f107r.26,+P0;H",f107r,,hand label is blank
"f107r.27,+P0;H",f107r,,hand label is blank
"f107r.28,+P0;H",f107r,,hand label is blank
"f107r.29,+P0;H",f107r,,hand label is blank
"f107r.30,+P0;H",f107r,,hand label is blank
"f107r.31,+P0;H",f107r,,hand label is blank
"f107r.32,+P0;H",f107r,,hand label is blank
"f107r.33,+P0;H",f107r,,hand label is blank
"f107r.34,+P0;H",f107r,,hand label is blank
"f107r.35,+P0;H",f107r,,hand label is blank
"f107r.36,+P0;H",f107r,,hand label is blank
"f107r.37,+P0;H",f107r,,hand label is blank
"f107r.38,+P0;H",f107r,,hand label is blank
"f107r.39,+P0;H",f107r,,hand label is blank
"f107r.40,+P0;H",f107r,,hand label is blank
"f107r.41,+P0;H",f107r,,hand label is blank
"f107r.42,+P0;H",f107r,,hand label is blank
"f107r.43,+P0;H",f107r,,hand label is blank
"f107r.44,+P0;H",f107r,,hand label is blank
"f107r.45,+P0;H",f107r,,hand label is blank
"f107r.46,+P0;H",f107r,,hand label is blank
"f107r.47,+P0;H",f107r,,hand label is blank
"f107r.48,+P0;H",f107r,,hand label is blank
"f107r.49,+P0;H",f107r,,hand label is blank
"f107r.50,+P0;H",f107r,,hand label is blank
"f107r.51,+P0;H",f107r,,hand label is blank
"f107v.1,@P0;H",f107v,,hand label is blank
"f107v.2,+P0;H",f107v,,hand label is blank
"f107v.3,+P0;H",f107v,,hand label is blank
"f107v.4,+P0;H",f107v,,hand label is blank
"f107v.5,+P0;H",f107v,,hand label is blank
"f107v.6,+P0;H",f107v,,hand label is blank
"f107v.7,+P0;H",f107v,,hand label is blank
"f107v.8,+P0;H",f107v,,hand label is blank
"f107v.9,+P0;H",f107v,,hand label is blank
"f107v.10,+P0;H",f107v,,hand label is blank
"f107v.11,+P0;H",f107v,,hand label is blank
"f107v.12,+P0;H",f107v,,hand label is blank
"f107v.13,+P0;H",f107v,,hand label is blank
"f107v.14,+P0;H",f107v,,hand label is blank
"f107v.15,+P0;H",f107v,,hand label is blank
"f107v.16,+P0;H",f107v,,hand label is blank
"f107v.17,+P0;H",f107v,,hand label is blank
"f107v.18,+P0;H",f107v,,hand label is blank
"f107v.19,+P0;H",f107v,,hand label is blank
"f107v.20,+P0;H",f107v,,hand label is blank
"f107v.21,+P0;H",f107v,,hand label is blank
"f107v.22,+P0;H",f107v,,hand label is blank
"f107v.23,+P0;H",f107v,,hand label is blank
"f107v.24,+P0;H",f107v,,hand label is blank
"f107v.25,+P0;H",f107v,,hand label is blank
"f107v.26,+P0;H",f107v,,hand label is blank
"f107v.27,+P0;H",f107v,,hand label is blank
"f107v.28,+P0;H",f107v,,hand label is blank
"f107v.29,+P0;H",f107v,,hand label is blank
"f107v.30,+P0;H",f107v,,hand label is blank
"f107v.31,+P0;H",f107v,,hand label is blank
"f107v.32,+P0;H",f107v,,hand label is blank
"f107v.33,+P0;H",f107v,,hand label is blank
"f107v.34,+P0;H",f107v,,hand label is blank
"f107v.35,+P0;H",f107v,,hand label is blank
"f107v.36,+P0;H",f107v,,hand label is blank
"f107v.37,+P0;H",f107v,,hand label is blank
"f107v.38,+P0;H",f107v,,hand label is blank
"f107v.39,+P0;H",f107v,,hand label is blank
"f107v.40,+P0;H",f107v,,hand label is blank
"f107v.41,+P0;H",f107v,,hand label is blank
"f107v.42,+P0;H",f107v,,hand label is blank
"f107v.43,+P0;H",f107v,,hand label is blank
"f107v.44,+P0;H",f107v,,hand label is blank
"f107v.45,+P0;H",f107v,,hand label is blank
"f107v.46,+P0;H",f107v,,hand label is blank
"f107v.47,+P0;H",f107v,,hand label is blank
"f107v.48,+P0;H",f107v,,hand label is blank
"f107v.49,+P0;H",f107v,,hand label is blank
"f108r.1,@P0;H",f108r,,hand label is blank
"f108r.2,+P0;H",f108r,,hand label is blank
"f108r.3,+P0;H",f108r,,hand label is blank
"f108r.4,+P0;H",f108r,,hand label is blank
"f108r.5,+P0;H",f108r,,hand label is blank
"f108r.6,+P0;H",f108r,,hand label is blank
"f108r.7,+P0;H",f108r,,hand label is blank
"f108r.8,+P0;H",f108r,,hand label is blank
"f108r.9,+P0;H",f108r,,hand label is blank
"f108r.10,+P0;H",f108r,,hand label is blank
"f108r.11,+P0;H",f108r,,hand label is blank
"f108r.12,+P0;H",f108r,,hand label is blank
"f108r.13,+P0;H",f108r,,hand label is blank
"f108r.14,+P0;H",f108r,,hand label is blank
"f108r.15,+P0;H",f108r,,hand label is blank
"f108r.16,+P0;H",f108r,,hand label is blank
"f108r.17,+P0;H",f108r,,hand label is blank
"f108r.18,+P0;H",f108r,,hand label is blank
"f108r.19,+P0;H",f108r,,hand label is blank
"f108r.20,+P0;H",f108r,,hand label is blank
"f108r.21,+P0;H",f108r,,hand label is blank
"f108r.22,+P0;H",f108r,,hand label is blank
"f108r.23,+P0;H",f108r,,hand label is blank
"f108r.24,+P0;H",f108r,,hand label is blank
"f108r.25,+P0;H",f108r,,hand label is blank
"f108r.26,+P0;H",f108r,,hand label is blank
"f108r.27,+P0;H",f108r,,hand label is blank
"f108r.28,+P0;H",f108r,,hand label is blank
"f108r.29,+P0;H",f108r,,hand label is blank
"f108r.30,+P0;H",f108r,,hand label is blank
"f108r.31,+P0;H",f108r,,hand label is blank
"f108r.32,+P0;H",f108r,,hand label is blank
"f108r.33,+P0;H",f108r,,hand label is blank
"f108r.34,+P0;H",f108r,,hand label is blank
"f108r.35,+P0;H",f108r,,hand label is blank
"f108r.36,+P0;H",f108r,,hand label is blank
"f108r.37,+P0;H",f108r,,hand label is blank
"f108r.38,+P0;H",f108r,,hand label is blank
"f108r.39,+P0;H",f108r,,hand label is blank
"f108r.40,+P0;H",f108r,,hand label is blank
"f108r.41,+P0;H",f108r,,hand label is blank
"f108r.42,+P0;H",f108r,,hand label is blank
"f108r.43,+P0;H",f108r,,hand label is blank
"f108r.44,+P0;H",f108r,,hand label is blank
"f108r.45,+P0;H",f108r,,hand label is blank
"f108r.46,+P0;H",f108r,,hand label is blank
"f108r.47,+P0;H",f108r,,hand label is blank
"f108r.48,+P0;H",f108r,,hand label is blank
"f108r.49,+P0;H",f108r,,hand label is blank
"f108r.50,+P0;H",f108r,,hand label is blank
"f108v.1,@P0;H",f108v,,hand label is blank
"f108v.2,+P0;H",f108v,,hand label is blank
"f108v.3,+P0;H",f108v,,hand label is blank
"f108v.4,+P0;H",f108v,,hand label is blank
"f108v.5,+P0;H",f108v,,hand label is blank
"f108v.6,+P0;H",f108v,,hand label is blank
"f108v.7,+P0;H",f108v,,hand label is blank
"f108v.8,+P0;H",f108v,,hand label is blank
"f108v.9,+P0;H",f108v,,hand label is blank
"f108v.10,+P0;H",f108v,,hand label is blank
"f108v.11,+P0;H",f108v,,hand label is blank
"f108v.12,+P0;H",f108v,,hand label is blank
"f108v.13,+P0;H",f108v,,hand label is blank
"f108v.14,+P0;H",f108v,,hand label is blank
"f108v.15,+P0;H",f108v,,hand label is blank
"f108v.16,+P0;H",f108v,,hand label is blank
"f108v.17,+P0;H",f108v,,hand label is blank
"f108v.18,+P0;H",f108v,,hand label is blank
"f108v.19,+P0;H",f108v,,hand label is blank
"f108v.20,+P0;H",f108v,,hand label is blank
"f108v.21,+P0;H",f108v,,hand label is blank
"f108v.22,+P0;H",f108v,,hand label is blank
"f108v.23,+P0;H",f108v,,hand label is blank
"f108v.24,+P0;H",f108v,,hand label is blank
"f108v.25,+P0;H",f108v,,hand label is blank
"f108v.26,+P0;H",f108v,,hand label is blank
"f108v.27,+P0;H",f108v,,hand label is blank
"f108v.28,+P0;H",f108v,,hand label is blank
"f108v.29,+P0;H",f108v,,hand label is blank
"f108v.30,+P0;H",f108v,,hand label is blank
"f108v.31,+P0;H",f108v,,hand label is blank
"f108v.32,+P0;H",f108v,,hand label is blank
"f108v.33,+P0;H",f108v,,hand label is blank
"f108v.34,+P0;H",f108v,,hand label is blank
"f108v.35,+P0;H",f108v,,hand label is blank
"f108v.36,+P0;H",f108v,,hand label is blank
"f108v.37,+P0;H",f108v,,hand label is blank
"f108v.38,+P0;H",f108v,,hand label is blank
"f108v.39,+P0;H",f108v,,hand label is blank
"f108v.40,+P0;H",f108v,,hand label is blank
"f108v.41,+P0;H",f108v,,hand label is blank
"f108v.42,+P0;H",f108v,,hand label is blank
"f108v.43,+P0;H",f108v,,hand label is blank
"f108v.44,+P0;H",f108v,,hand label is blank
"f108v.45,+P0;H",f108v,,hand label is blank
"f108v.46,+P0;H",f108v,,hand label is blank
"f108v.47,+P0;H",f108v,,hand label is blank
"f108v.48,+P0;H",f108v,,hand label is blank
"f108v.49,+P0;H",f108v,,hand label is blank
"f108v.50,+P0;H",f108v,,hand label is blank
"f108v.51,+P0;H",f108v,,hand label is blank
"f108v.52,+P0;H",f108v,,hand label is blank
"f108v.53,+Pr;H",f108v,,hand label is blank
"f111r.1,@P0;H",f111r,,hand label is blank
"f111r.2,+P0;H",f111r,,hand label is blank
"f111r.3,+P0;H",f111r,,hand label is blank
"f111r.4,+P0;H",f111r,,hand label is blank
"f111r.5,+P0;H",f111r,,hand label is blank
"f111r.6,+P0;H",f111r,,hand label is blank
"f111r.7,+P0;H",f111r,,hand label is blank
"f111r.8,+P0;H",f111r,,hand label is blank
"f111r.9,+P0;H",f111r,,hand label is blank
"f111r.10,+P0;H",f111r,,hand label is blank
"f111r.11,+P0;H",f111r,,hand label is blank
"f111r.12,+P0;H",f111r,,hand label is blank
"f111r.13,+P0;H",f111r,,hand label is blank
"f111r.14,+P0;H",f111r,,hand label is blank
"f111r.15,+P0;H",f111r,,hand label is blank
"f111r.16,+P0;H",f111r,,hand label is blank
"f111r.17,+P0;H",f111r,,hand label is blank
"f111r.18,+P0;H",f111r,,hand label is blank
