section,token,section_count,overall_count
pharmaceutical,olkeeycthy,1,1
pharmaceutical,olkeol,2,7
pharmaceutical,olkey,2,12
pharmaceutical,olkor,1,4
pharmaceutical,olky,1,22
pharmaceutical,olo,1,5
pharmaceutical,olockhy,1,1
pharmaceutical,oloiram,1,1
pharmaceutical,olor,1,31
pharmaceutical,olpchey,1,2
pharmaceutical,olrodar,1,1
pharmaceutical,ols,4,18
pharmaceutical,olsheody,1,1
pharmaceutical,olsheol,1,4
pharmaceutical,olsho,1,3
pharmaceutical,olshy,1,3
pharmaceutical,olsy,1,2
pharmaceutical,oly,1,57
pharmaceutical,om,4,22
pharmaceutical,omam,1,1
pharmaceutical,oolsal,1,1
pharmaceutical,ooror,1,1
pharmaceutical,opaiin,1,13
pharmaceutical,opal,1,9
pharmaceutical,opaloiiry,1,1
pharmaceutical,opar,1,10
pharmaceutical,oparal,1,1
pharmaceutical,opcharoiin,1,1
pharmaceutical,opchdard,1,1
pharmaceutical,opcheedoy,1,1
pharmaceutical,opcheol,2,8
pharmaceutical,opcheor,2,2
pharmaceutical,opchey,1,29
pharmaceutical,opchor,1,6
pharmaceutical,opchosam,1,1
pharmaceutical,opchy,1,15
pharmaceutical,opchytcy,1,1
pharmaceutical,opodaiin,1,1
pharmaceutical,opol,1,4
pharmaceutical,opolkod,1,1
pharmaceutical,opolsy,1,1
pharmaceutical,opor,1,8
pharmaceutical,opsho,1,1
pharmaceutical,opykey,1,1
pharmaceutical,oqoeeol,1,1
pharmaceutical,or,36,367
pharmaceutical,oraiin,6,38
pharmaceutical,orain,2,27
pharmaceutical,oral,1,10
pharmaceutical,oralar,1,1
pharmaceutical,orald,1,1
pharmaceutical,oraloly,1,1
pharmaceutical,oram,1,10
pharmaceutical,oran,1,2
pharmaceutical,orar,3,10
pharmaceutical,oraroekeol,1,1
pharmaceutical,orarol,1,1
pharmaceutical,orchor,1,1
pharmaceutical,oreey,1,1
pharmaceutical,oreso,1,1
pharmaceutical,orey,1,1
pharmaceutical,oro,1,5
pharmaceutical,orockhey,1,1
pharmaceutical,orol,1,15
pharmaceutical,orolaly,1,1
pharmaceutical,orolodain,1,1
pharmaceutical,oror,1,5
pharmaceutical,orsheoldy,1,1
pharmaceutical,orshos,1,1
pharmaceutical,ory,3,17
pharmaceutical,os,4,34
pharmaceutical,osaiin,1,8
pharmaceutical,osal,1,4
pharmaceutical,osaro,1,1
pharmaceutical,osary,1,1
pharmaceutical,osheokaiin,1,1
pharmaceutical,ot,1,10
pharmaceutical,otaiin,3,154
pharmaceutical,otair,1,21
pharmaceutical,otal,6,143
pharmaceutical,otala,1,1
pharmaceutical,otalam,1,3
pharmaceutical,otaldy,2,7
pharmaceutical,otalsy,1,2
pharmaceutical,otaly,2,19
pharmaceutical,otam,1,47
pharmaceutical,otar,3,141
pharmaceutical,otaram,1,4
pharmaceutical,otaramy,1,1
pharmaceutical,otcham,1,6
pharmaceutical,otchar,1,6
pharmaceutical,otchol,2,28
pharmaceutical,otchor,1,18
pharmaceutical,otdordy,1,1
pharmaceutical,otear,1,4
pharmaceutical,otechy,1,4
pharmaceutical,oteee,1,1
pharmaceutical,oteeod,1,1
pharmaceutical,oteeody,2,11
pharmaceutical,oteeor,1,4
pharmaceutical,oteeos,1,10
pharmaceutical,oteey,5,140
pharmaceutical,oteo,1,13
pharmaceutical,oteod,1,3
pharmaceutical,oteody,4,39
pharmaceutical,oteoefol,1,1
pharmaceutical,oteol,7,42
pharmaceutical,oteor,2,12
pharmaceutical,oteos,2,29
pharmaceutical,otey,1,57
pharmaceutical,oto,1,10
pharmaceutical,otockey,1,1
pharmaceutical,otodeeodor,1,1
pharmaceutical,otoikhy,1,1
pharmaceutical,otokol,1,1
pharmaceutical,otoky,2,3
pharmaceutical,otol,6,86
pharmaceutical,otolarol,1,1
pharmaceutical,otolchey,1,2
pharmaceutical,otoldy,4,11
pharmaceutical,otolfcho,1,1
pharmaceutical,otolky,1,1
pharmaceutical,otolsar,1,1
pharmaceutical,otor,3,46
pharmaceutical,otoraiin,1,1
pharmaceutical,otorain,1,1
pharmaceutical,otoram,1,1
pharmaceutical,otorar,1,1
pharmaceutical,otorchety,1,1
pharmaceutical,otory,2,4
pharmaceutical,otsheey,1,1
pharmaceutical,oty,1,115
pharmaceutical,otyda,1,1
pharmaceutical,otydary,1,1
pharmaceutical,pcheody,2,7
pharmaceutical,pcheol,2,11
pharmaceutical,pcheoly,1,1
pharmaceutical,pchodaiin,1,5
pharmaceutical,pchol,2,8
pharmaceutical,pcholy,1,2
pharmaceutical,pd,1,1
pharmaceutical,phoo,1,1
pharmaceutical,poaiin,1,1
pharmaceutical,podeesho,1,1
pharmaceutical,poeeas,1,1
pharmaceutical,polaiin,1,8
pharmaceutical,poldy,1,2
pharmaceutical,por,2,8
pharmaceutical,porechol,1,1
pharmaceutical,porshols,1,1
pharmaceutical,psheoepoain,1,1
pharmaceutical,pshodaiin,1,2
pharmaceutical,pshol,1,5
pharmaceutical,pydaeey,1,1
pharmaceutical,qeaiin,1,1
pharmaceutical,qekeoldy,1,1
pharmaceutical,qekeor,1,1
pharmaceutical,qekor,1,2
pharmaceutical,qeos,1,1
pharmaceutical,qkeeey,1,1
pharmaceutical,qkeeod,1,1
pharmaceutical,qkeeody,1,1
pharmaceutical,qkeey,1,1
pharmaceutical,qkeody,1,2
pharmaceutical,qkhol,1,1
pharmaceutical,qkholdy,1,1
pharmaceutical,qkol,2,2
pharmaceutical,qkoldy,1,1
pharmaceutical,qkory,1,1
pharmaceutical,qkos,1,1
pharmaceutical,qo,1,28
pharmaceutical,qoaiin,3,23
pharmaceutical,qoaikhy,1,1
pharmaceutical,qoair,1,4
pharmaceutical,qoar,1,12
pharmaceutical,qocheey,1,2
pharmaceutical,qockhedy,1,4
pharmaceutical,qockheey,1,4
pharmaceutical,qockheol,1,3
pharmaceutical,qockheor,1,1
pharmaceutical,qockhey,6,18
pharmaceutical,qockhody,1,1
pharmaceutical,qockhol,5,7
pharmaceutical,qockhoy,1,1
pharmaceutical,qockhy,7,19
pharmaceutical,qocpheeckhy,1,1
pharmaceutical,qocphey,1,1
pharmaceutical,qocthor,1,1
pharmaceutical,qocthy,1,7
pharmaceutical,qoda,1,1
pharmaceutical,qodaiin,2,42
pharmaceutical,qodam,1,3
pharmaceutical,qodar,1,11
pharmaceutical,qody,1,17
pharmaceutical,qoeair,1,1
pharmaceutical,qoeeey,1,7
pharmaceutical,qoeeody,1,3
pharmaceutical,qoeeol,1,2
pharmaceutical,qoeeor,1,3
pharmaceutical,qoeey,4,15
pharmaceutical,qoekeey,1,2
pharmaceutical,qoekeol,1,1
pharmaceutical,qoekeor,1,1
pharmaceutical,qoekol,2,2
pharmaceutical,qoeol,4,5
pharmaceutical,qoetal,1,1
pharmaceutical,qoeteey,1,1
pharmaceutical,qofoiin,1,1
pharmaceutical,qok,1,9
pharmaceutical,qokaiin,2,262
pharmaceutical,qokain,1,279
pharmaceutical,qokair,1,17
pharmaceutical,qokal,3,191
pharmaceutical,qokar,4,152
pharmaceutical,qokarary,1,1
pharmaceutical,qokcheo,1,3
pharmaceutical,qokcheody,1,3
pharmaceutical,qokcheol,1,1
pharmaceutical,qokchey,1,30
pharmaceutical,qokchol,1,18
pharmaceutical,qokchor,1,11
pharmaceutical,qokchy,1,69
pharmaceutical,qokechy,1,13
pharmaceutical,qokedy,1,272
pharmaceutical,qokeechom,1,1
pharmaceutical,qokeeeor,1,1
pharmaceutical,qokeeey,2,26
pharmaceutical,qokeeo,5,23
pharmaceutical,qokeeody,2,13
pharmaceutical,qokeeol,5,11
pharmaceutical,qokeeor,2,10
pharmaceutical,qokeey,21,308
pharmaceutical,qokeo,3,7
pharmaceutical,qokeod,3,8
pharmaceutical,qokeoda,1,1
pharmaceutical,qokeodol,1,1
pharmaceutical,qokeody,14,32
pharmaceutical,qokeoefy,1,1
pharmaceutical,qokeol,25,52
pharmaceutical,qokeolo,1,1
pharmaceutical,qokeom,1,2
pharmaceutical,qokeor,8,21
pharmaceutical,qokeos,2,5
pharmaceutical,qokey,11,107
pharmaceutical,qoko,1,9
pharmaceutical,qokod,1,7
pharmaceutical,qokody,1,9
pharmaceutical,qokoiiin,1,2
pharmaceutical,qokol,21,105
pharmaceutical,qokold,1,1
pharmaceutical,qokololal,1,1
pharmaceutical,qokoly,1,1
pharmaceutical,qokomo,1,1
pharmaceutical,qokor,3,36
pharmaceutical,qokorar,1,2
pharmaceutical,qokos,1,1
pharmaceutical,qokshdy,1,4
pharmaceutical,qoky,6,147
pharmaceutical,qol,4,151
pharmaceutical,qoochey,1,1
pharmaceutical,qooiin,1,1
pharmaceutical,qool,1,5
pharmaceutical,qoolkeey,1,1
pharmaceutical,qoor,6,8
pharmaceutical,qoorar,1,1
pharmaceutical,qoos,1,3
pharmaceutical,qopcholy,1,1
pharmaceutical,qopdol,1,1
pharmaceutical,qopol,1,6
pharmaceutical,qotam,1,12
pharmaceutical,qotcho,1,11
pharmaceutical,qotchy,1,63
pharmaceutical,qoteeoy,1,1
pharmaceutical,qotees,1,4
pharmaceutical,qoteey,1,42
pharmaceutical,qoteo,1,5
pharmaceutical,qoteody,3,12
pharmaceutical,qoteol,5,12
pharmaceutical,qoteold,1,1
pharmaceutical,qoteor,1,5
pharmaceutical,qotey,1,24
pharmaceutical,qotocthey,1,1
pharmaceutical,qotody,2,11
pharmaceutical,qotoiir,1,1
pharmaceutical,qotol,4,47
pharmaceutical,qoy,1,9
pharmaceutical,qpol,1,1
pharmaceutical,qyoeey,1,1
pharmaceutical,r,8,99
pharmaceutical,rady,1,1
pharmaceutical,raiin,4,75
pharmaceutical,rainal,1,1
pharmaceutical,raldy,1,1
pharmaceutical,ralr,1,1
pharmaceutical,rar,1,21
pharmaceutical,raroshy,1,1
pharmaceutical,rch,1,1
pharmaceutical,rchey,1,9
pharmaceutical,rchol,1,1
pharmaceutical,rchs,1,2
pharmaceutical,rolsy,1,1
pharmaceutical,roly,1,3
pharmaceutical,ron,1,1
pharmaceutical,rory,1,2
pharmaceutical,s,26,255
pharmaceutical,sachy,1,1
pharmaceutical,sai,1,1
pharmaceutical,saiichor,1,1
pharmaceutical,saiim,1,1
pharmaceutical,saiin,10,144
pharmaceutical,saiino,1,1
pharmaceutical,saiiny,1,1
pharmaceutical,saiir,1,6
pharmaceutical,sain,3,68
pharmaceutical,sair,2,28
pharmaceutical,sairaly,1,1
pharmaceutical,sal,5,55
pharmaceutical,saldaiin,1,1
pharmaceutical,saldam,1,2
pharmaceutical,salo,1,2
pharmaceutical,saloiin,1,1
pharmaceutical,salol,1,2
pharmaceutical,saly,1,5
pharmaceutical,sam,3,10
pharmaceutical,sar,7,84
pharmaceutical,saral,1,6
pharmaceutical,sarol,1,4
pharmaceutical,sary,1,8
pharmaceutical,scheol,1,2
pharmaceutical,scheor,1,2
pharmaceutical,seeey,1,2
pharmaceutical,seey,1,1
pharmaceutical,sfal,1,1
pharmaceutical,sh,2,15
pharmaceutical,shar,1,34
pharmaceutical,shckheol,1,1
pharmaceutical,shct,1,1
pharmaceutical,she,1,25
pharmaceutical,shea,1,1
pharmaceutical,shear,1,21
pharmaceutical,shedy,1,427
pharmaceutical,shee,1,13
pharmaceutical,sheeckhey,1,1
pharmaceutical,sheedy,1,84
pharmaceutical,sheeky,1,14
pharmaceutical,sheeo,1,8
pharmaceutical,sheeody,1,3
pharmaceutical,sheeol,4,14
pharmaceutical,sheeor,2,9
pharmaceutical,sheeos,1,1
pharmaceutical,sheeoy,1,1
pharmaceutical,sheety,1,8
pharmaceutical,sheey,15,144
pharmaceutical,shekcheor,1,1
pharmaceutical,shekeey,1,6
pharmaceutical,shekey,1,5
pharmaceutical,shekor,1,1
pharmaceutical,sheky,1,36
pharmaceutical,sheo,8,47
pharmaceutical,sheockhey,2,2
pharmaceutical,sheocphy,1,2
pharmaceutical,sheod,1,11
pharmaceutical,sheodal,1,4
pharmaceutical,sheodol,1,1
pharmaceutical,sheody,9,50
pharmaceutical,sheokeey,1,2
pharmaceutical,sheoky,1,6
pharmaceutical,sheol,20,114
pharmaceutical,sheom,2,4
pharmaceutical,sheoor,1,1
pharmaceutical,sheor,12,51
pharmaceutical,sheos,3,17
pharmaceutical,sheotain,1,1
pharmaceutical,sheoy,1,4
pharmaceutical,shesee,1,1
pharmaceutical,sheseky,1,1
pharmaceutical,shey,19,283
pharmaceutical,shkeeo,1,3
pharmaceutical,shkeey,1,3
pharmaceutical,sho,8,130
pharmaceutical,shockhey,3,3
pharmaceutical,shockhsy,1,1
pharmaceutical,shockhy,1,5
pharmaceutical,shocthy,2,12
pharmaceutical,shodain,1,5
pharmaceutical,shodol,1,3
pharmaceutical,shody,3,55
pharmaceutical,shoety,1,1
pharmaceutical,shoikhy,2,4
pharmaceutical,shok,1,5
pharmaceutical,shokeeey,1,1
pharmaceutical,shokeesy,1,1
pharmaceutical,shokol,1,3
pharmaceutical,shoky,1,8
pharmaceutical,shol,11,187
pharmaceutical,sholdaiin,1,1
pharmaceutical,sholdy,2,8
pharmaceutical,sholfchor,1,1
pharmaceutical,shor,5,97
pharmaceutical,shotey,1,1
pharmaceutical,shoy,1,2
pharmaceutical,shy,5,107
pharmaceutical,skeeal,1,1
pharmaceutical,skekyd,1,1
pharmaceutical,so,1,5
pharmaceutical,sochorcfhy,1,1
pharmaceutical,socthey,1,1
pharmaceutical,sodaiin,1,3
pharmaceutical,sodar,1,6
pharmaceutical,sody,1,5
pharmaceutical,soe,1,1
pharmaceutical,soeees,1,1
pharmaceutical,soefchocphy,1,1
pharmaceutical,sofal,1,1
pharmaceutical,soiiin,1,6
pharmaceutical,soiin,5,21
pharmaceutical,soiir,1,1
pharmaceutical,soity,1,1
pharmaceutical,sol,10,75
pharmaceutical,solcthy,1,1
pharmaceutical,sor,6,57
pharmaceutical,soraiin,1,7
pharmaceutical,soral,1,3
pharmaceutical,soraloaly,1,1
pharmaceutical,soraly,1,1
pharmaceutical,sorary,1,1
pharmaceutical,sorcheey,1,1
pharmaceutical,sorory,1,1
pharmaceutical,sorshy,1,1
pharmaceutical,sory,1,5
pharmaceutical,sosam,1,1
pharmaceutical,soshckhy,1,1
pharmaceutical,sossy,1,1
pharmaceutical,soteol,1,1
pharmaceutical,sqokeo,1,1
pharmaceutical,ssheo,1,2
pharmaceutical,sshor,1,1
pharmaceutical,sy,4,35
pharmaceutical,sydarary,1,1
pharmaceutical,sydy,1,2
pharmaceutical,taiin,1,42
pharmaceutical,tcheol,1,6
pharmaceutical,tchey,1,22
pharmaceutical,tchodol,1,1
pharmaceutical,tchor,1,19
pharmaceutical,tdain,1,2
pharmaceutical,teeal,1,1
pharmaceutical,teeol,1,5
pharmaceutical,teesody,1,1
pharmaceutical,teodal,1,3
pharmaceutical,teody,1,8
pharmaceutical,teol,3,15
pharmaceutical,toairshy,1,1
pharmaceutical,toar,1,3
pharmaceutical,tocheo,2,2
pharmaceutical,tod,1,4
pharmaceutical,tody,1,8
pharmaceutical,toiin,1,2
pharmaceutical,tol,3,48
pharmaceutical,tolchd,1,1
pharmaceutical,tolchor,1,1
pharmaceutical,tolsasy,1,1
pharmaceutical,toly,1,2
pharmaceutical,tor,2,23
pharmaceutical,tos,2,4
pharmaceutical,tosheo,1,2
pharmaceutical,toy,1,5
pharmaceutical,tsheeor,1,2
pharmaceutical,tshol,1,6
pharmaceutical,tsholdy,1,1
pharmaceutical,y,9,176
pharmaceutical,yaiin,1,6
pharmaceutical,ycheas,1,1
pharmaceutical,yched,1,3
pharmaceutical,ycheeo,1,8
pharmaceutical,ycheey,1,24
pharmaceutical,ycheo,3,15
pharmaceutical,ycheoky,1,3
pharmaceutical,ycheol,2,14
pharmaceutical,ycheor,2,9
pharmaceutical,ychey,2,17
pharmaceutical,ychol,1,12
pharmaceutical,ychor,2,16
pharmaceutical,yckhy,1,1
pharmaceutical,ydaiin,2,21
pharmaceutical,ydar,2,2
pharmaceutical,ydcphdy,1,1
pharmaceutical,ydeeal,1,1
pharmaceutical,yeo,1,1
pharmaceutical,yfolaiin,2,2
pharmaceutical,yfor,1,2
pharmaceutical,ykam,1,5
pharmaceutical,ykar,1,36
pharmaceutical,ykchdy,2,8
pharmaceutical,ykchey,1,6
pharmaceutical,ykchochdy,1,1
pharmaceutical,ykchody,1,4
pharmaceutical,ykchol,1,6
pharmaceutical,ykchy,1,22
pharmaceutical,ykecho,1,2
pharmaceutical,ykeeam,1,1
pharmaceutical,ykeedy,1,30
pharmaceutical,ykeeey,1,6
pharmaceutical,ykeeodain,1,1
pharmaceutical,ykeeol,3,13
pharmaceutical,ykeeor,1,4
pharmaceutical,ykeey,11,58
pharmaceutical,ykeo,1,3
pharmaceutical,ykeockhey,1,1
pharmaceutical,ykeoda,1,1
pharmaceutical,ykeodain,1,1
pharmaceutical,ykeody,4,16
pharmaceutical,ykeol,4,15
pharmaceutical,ykeor,4,8
pharmaceutical,ykey,1,8
pharmaceutical,ykocfhy,1,1
pharmaceutical,ykodair,1,1
pharmaceutical,ykoear,1,1
pharmaceutical,ykol,2,14
pharmaceutical,ykory,1,1
pharmaceutical,yksheey,1,1
pharmaceutical,ykyd,1,1
pharmaceutical,yl,1,3
pharmaceutical,yoiin,1,2
pharmaceutical,yokeeol,1,1
pharmaceutical,yokeody,1,1
pharmaceutical,yorain,1,1
pharmaceutical,yotaiin,1,1
pharmaceutical,ypchey,1,5
pharmaceutical,ypchol,1,3
pharmaceutical,ypcholdy,1,1
pharmaceutical,ypcholy,1,1
pharmaceutical,ypory,1,1
pharmaceutical,ysaiin,1,4
pharmaceutical,yshain,1,1
pharmaceutical,ysheeo,1,2
pharmaceutical,ysheod,1,2
pharmaceutical,yshor,1,2
pharmaceutical,yta,1,2
pharmaceutical,ytarem,1,1
pharmaceutical,ytchol,1,6
pharmaceutical,ytchy,1,20
pharmaceutical,yteeoldy,1,1
pharmaceutical,yteey,1,28
pharmaceutical,yteol,2,6
pharmaceutical,yteold,1,1
pharmaceutical,yteoldy,1,1
pharmaceutical,yteor,1,3
pharmaceutical,yteos,1,3
pharmaceutical,ytey,1,13
pharmaceutical,ytodaiin,1,3
pharmaceutical,ytol,1,12
pharmaceutical,ytolaiir,1,1
pharmaceutical,ytoldy,1,5
pharmaceutical,yty,1,24
stars,adam,2,2
stars,adchey,1,1
stars,aeeodeey,1,1
stars,ag,1,1
stars,aifhhy,1,1
stars,aifhy,1,1
stars,aiichy,1,1
stars,aiidy,2,2
stars,aiiikhedy,1,1
stars,aiiiky,1,1
stars,aiiin,20,41
stars,aiiinro,1,1
stars,aiikam,1,1
stars,aiil,1,1
stars,aiildy,1,1
stars,aiily,1,1
stars,aiim,1,3
stars,aiin,193,470
stars,aiinal,1,1
stars,aiip,1,1
stars,aiir,12,23
stars,aiiral,1,1
stars,aiiraly,1,1
stars,aiirody,1,1
stars,aiirol,1,1
stars,aiiry,1,1
stars,aiis,1,3
stars,aiisaim,1,1
stars,aiisockhy,1,1
stars,aiisod,1,1
stars,aikhdy,1,1
stars,aikhy,1,2
stars,ail,5,5
stars,aildy,2,3
stars,aim,2,7
stars,ain,49,92
stars,aiphhey,1,1
stars,aiphy,1,1
stars,air,32,74
stars,airal,2,2
stars,airod,2,2
stars,airody,2,3
stars,airol,1,1
stars,airols,1,1
stars,airorlchy,1,1
stars,airoy,1,1
stars,airy,1,1
stars,aisam,1,1
stars,aithchr,1,1
stars,aithy,1,5
stars,aiy,1,1
stars,akaiiky,1,1
stars,akaiin,1,1
stars,akain,1,1
stars,akair,1,1
stars,akal,1,1
stars,akar,1,2
stars,akchedy,1,1
stars,akchy,1,1
stars,akey,1,1
stars,aky,1,1
stars,al,138,261
stars,alaiin,1,4
stars,alain,3,4
stars,alair,1,1
stars,alal,1,5
stars,alalor,1,1
stars,alam,5,8
stars,alar,1,6
stars,alchd,1,1
stars,alched,1,1
stars,alchedar,1,1
stars,alchedy,3,4
stars,alcheey,1,1
stars,alches,1,1
stars,alchky,1,1
stars,alchl,1,1
stars,alchor,2,2
stars,ald,1,3
stars,aldar,1,3
stars,aldy,2,14
stars,aleey,1,1
stars,alfo,1,1
stars,alkaiin,4,5
stars,alkain,6,7
stars,alkair,1,1
stars,alkal,1,1
stars,alkam,3,6
stars,alkan,1,1
stars,alkar,2,4
stars,alkchdy,1,1
stars,alkedy,1,2
stars,alkeear,1,1
stars,alkeedy,4,4
stars,alkeeol,1,1
stars,alkeey,1,1
stars,alkol,1,1
stars,alky,2,3
stars,allkeam,1,1
stars,ally,1,1
stars,alo,2,3
stars,aloal,1,1
stars,alod,1,2
stars,alodam,1,1
stars,alodar,1,1
stars,alody,1,6
stars,alog,1,1
stars,aloiiin,1,1
stars,aloiin,1,2
stars,alol,4,9
stars,alold,1,1
stars,alolfchy,1,1
stars,alolshedy,1,1
stars,alom,4,6
stars,alor,3,7
stars,alpchdar,1,1
stars,alpchdy,1,1
stars,als,1,4
stars,alshedy,1,1
stars,aly,8,29
stars,am,30,88
stars,aman,1,1
stars,amchd,1,1
stars,amchy,1,1
stars,amd,1,1
stars,amom,1,1
stars,an,2,8
stars,aporair,1,1
stars,apy,1,1
stars,ar,142,353
stars,araiin,7,10
stars,arain,2,2
stars,arair,1,1
stars,aral,7,16
stars,aralary,1,1
stars,arald,1,1
stars,arals,1,1
stars,aram,5,12
stars,arar,3,7
stars,araral,1,1
stars,arl,1,3
stars,aro,1,1
stars,arodl,1,2
stars,arodly,1,1
stars,arody,8,13
stars,arol,3,12
stars,arolkeey,1,1
stars,arolky,1,1
stars,aror,2,6
stars,arorochees,1,1
stars,arorsheey,1,1
stars,aroshy,1,1
stars,aroteey,1,1
stars,arsheg,1,1
stars,arshey,1,1
stars,arxor,1,1
stars,ary,8,26
stars,as,3,6
stars,aty,3,3
stars,ay,1,1
stars,cfheo,1,1
stars,ch,1,8
stars,chady,1,1
stars,chaiiin,1,1
stars,chaiin,7,45
stars,chaim,1,1
stars,chain,7,18
stars,chakain,1,1
stars,chal,20,48
stars,chalal,1,1
stars,chalg,1,1
stars,chalkain,1,1
stars,chalkar,1,2
stars,chalkeedy,1,1
stars,chalkeeedy,1,1
stars,chalkeey,1,1
stars,chalor,1,1
stars,chalr,1,1
stars,cham,2,20
stars,chan,2,11
stars,char,27,72
stars,charaiin,1,1
stars,charain,3,3
stars,charam,3,4
stars,chary,1,6
stars,chataiin,1,1
stars,chcfhey,1,1
stars,chcfhor,1,1
stars,chcfhy,2,2
stars,chchdy,1,1
stars,chcheey,1,1
stars,chcheky,1,1
stars,chchy,1,2
stars,chckhaiin,2,3
stars,chckhal,2,5
stars,chckhd,1,4
stars,chckhdy,2,13
stars,chckheal,1,1
stars,chckhedy,4,11
stars,chckhey,13,30
stars,chckhhy,4,9
stars,chckhoda,1,1
stars,chckhody,1,1
stars,chckhol,1,2
stars,chckhom,1,1
stars,chckhy,39,140
stars,chcpham,1,1
stars,chcphedy,1,3
stars,chcphey,1,3
stars,chcphhdy,1,1
stars,chcphy,4,11
stars,chct,1,2
stars,chcthain,1,1
stars,chcthal,1,2
stars,chctham,1,2
stars,chcthar,1,1
stars,chcthd,1,1
stars,chcthdy,2,7
stars,chcthed,1,1
stars,chcthedy,3,7
stars,chcthey,3,7
stars,chcthhy,2,7
stars,chcthy,23,79
stars,chd,1,8
stars,chdaiin,10,16
stars,chdain,4,9
stars,chdair,1,2
stars,chdairod,1,1
stars,chdal,7,19
stars,chdalal,1,1
stars,chdaldy,1,1
stars,chdalkair,1,1
stars,chdaly,2,3
stars,chdam,3,10
stars,chdar,10,20
stars,chdarol,1,1
stars,chddy,1,1
stars,chdedy,2,2
stars,chdeey,1,1
stars,chdo,1,1
stars,chdodaiin,1,1
stars,chdol,1,2
stars,chdor,6,8
stars,chdos,1,1
stars,chdy,40,152
stars,chdykchedy,1,1
stars,chdypdaiin,1,1
stars,che,1,2
stars,cheaiin,1,3
stars,cheaikhy,1,1
stars,cheal,16,30
stars,chealol,1,1
stars,chealy,1,3
stars,cheam,3,5
stars,cheamar,1,1
stars,chear,18,51
stars,chearaiin,1,1
stars,cheary,1,1
stars,chechey,1,2
stars,chechy,1,1
stars,checkhd,1,1
stars,checkhed,2,2
stars,checkhedy,1,1
stars,checkhey,5,10
stars,checkhol,2,2
stars,checkhy,17,47
stars,checphey,1,2
stars,checthal,1,1
stars,chectham,1,1
stars,checthdy,1,1
stars,checthey,2,4
stars,checthy,7,28
stars,ched,11,23
stars,cheda,1,1
stars,chedacphy,1,1
stars,chedaiiin,2,2
stars,chedaiin,17,32
stars,chedain,14,19
stars,chedal,17,24
stars,chedalkedy,1,1
stars,chedalos,1,1
stars,chedam,6,6
stars,chedan,1,1
stars,chedar,21,30
stars,chedeey,1,1
stars,chedey,1,1
stars,chedkain,1,1
stars,chedkaly,1,1
stars,chedkel,1,1
stars,chedky,1,1
stars,chedl,1,1
stars,chedo,1,2
stars,chedol,3,6
stars,chedor,1,2
stars,cheds,1,1
stars,chedy,190,501
stars,chedydy,1,1
stars,chedyteokain,1,1
stars,chedytey,1,1
stars,cheeal,1,2
stars,cheear,1,1
stars,cheed,2,2
stars,cheedaiin,3,4
stars,cheedain,2,2
stars,cheedalaiin,1,1
stars,cheedar,4,5
stars,cheedy,24,59
stars,cheeedaiin,1,1
stars,cheeeo,1,1
stars,cheees,1,1
stars,cheeey,6,9
stars,cheefy,1,1
stars,cheeir,1,1
stars,cheekain,3,3
stars,cheekan,1,1
stars,cheekeey,1,1
stars,cheekey,1,6
stars,cheeky,4,24
stars,cheeo,15,17
stars,cheeod,1,2
stars,cheeody,7,12
stars,cheeol,3,9
stars,cheeoldy,1,1
stars,cheeool,1,1
stars,cheeor,2,14
stars,cheeorfor,1,1
stars,cheeos,4,7
stars,cheer,1,2
stars,chees,8,33
stars,cheesy,1,3
stars,cheeta,1,1
stars,cheetar,1,1
stars,cheeteey,2,4
stars,cheety,1,3
stars,cheey,77,174
stars,chefchey,1,1
stars,chekaiiin,1,1
stars,chekaim,1,1
stars,chekain,4,7
stars,chekal,3,12
stars,chekar,1,8
stars,chekeeal,1,1
stars,chekeedy,1,4
stars,chekeek,1,1
stars,chekeey,1,6
stars,chekey,1,7
stars,chekol,1,3
stars,chekor,1,1
stars,cheky,11,65
stars,cheo,30,65
stars,cheoaiin,2,2
stars,cheoain,1,1
stars,cheoal,1,2
stars,cheoar,4,5
stars,cheock,1,1
stars,cheockhdy,1,1
stars,cheockhy,3,10
stars,cheocphy,1,1
stars,cheocthedy,1,1
stars,cheoctheey,1,1
stars,cheocthy,2,5
stars,cheod,1,5
stars,cheodaiiin,1,1
stars,cheodaiin,5,11
stars,cheodain,5,8
stars,cheodal,2,7
stars,cheodalol,1,1
stars,cheodar,2,4
stars,cheodchy,1,1
stars,cheodeeey,1,1
stars,cheodeey,1,1
stars,cheodkedy,1,1
stars,cheodl,1,1
stars,cheodoiidaiin,1,1
stars,cheody,33,89
stars,cheok,1,2
stars,cheokaiin,2,2
stars,cheokain,2,4
stars,cheokaly,1,1
stars,cheokam,1,2
stars,cheokcheo,1,1
stars,cheokchy,1,1
stars,cheokeain,1,1
stars,cheokedy,2,2
stars,cheokeeo,1,2
stars,cheokeeos,1,1
stars,cheokeey,3,5
stars,cheokeol,1,2
stars,cheokey,2,3
stars,cheoky,1,10
stars,cheol,52,173
stars,cheolchal,1,1
stars,cheolchdaiin,1,1
stars,cheolkary,1,1
stars,cheolkeedy,1,2
stars,cheolkeey,1,1
stars,cheolor,1,2
stars,cheolshy,1,1
stars,cheoltar,1,1
stars,cheoltchedaiin,1,1
stars,cheoly,2,5
stars,cheom,3,10
stars,cheoor,1,1
stars,cheopaiin,1,1
stars,cheopcheod,1,1
stars,cheopolteeedy,1,1
stars,cheopy,1,1
stars,cheor,12,100
