token,overall_share,line_initial_share,line_medial_share,line_final_share,single_token_line_share
char,0.0018963837016356309,0.0009101251422070534,0.0022563017803631236,0.0009101251422070534,0.0
charaiin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
charain,7.90159875681513e-05,0.0,7.050943063634761e-05,0.00022753128555176336,0.0
charam,0.00010535465009086838,0.0,7.050943063634761e-05,0.0004550625711035267,0.0
chariin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
charor,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chary,0.0001580319751363026,0.0,3.5254715318173806e-05,0.0011376564277588168,0.0
chas,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chataiin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chcfhal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcfhdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcfheor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcfhey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcfhhy,7.90159875681513e-05,0.0,7.050943063634761e-05,0.00022753128555176336,0.0
chcfhol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcfhor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcfhy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chchdy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chcheey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcheky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chchetal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chchky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chchoty,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chchs,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chchsty,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chchty,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chchy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chck,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chckaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chckh,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
chckhaiin,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
chckhal,0.0001316933126135855,0.0,0.00010576414595452142,0.0004550625711035267,0.0
chckhaly,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chckham,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chckhan,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chckhd,0.00010535465009086838,0.0,0.00010576414595452142,0.00022753128555176336,0.0
chckhdy,0.00034240261279532225,0.0,0.0004583112991362595,0.0,0.0
chckheal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chckhedy,0.00028972528774988805,0.0,0.00035254715318173806,0.00022753128555176336,0.0
chckheed,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chckheey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chckheody,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chckhey,0.0007901598756815129,0.0,0.0009871320289088666,0.0004550625711035267,0.0
chckhhhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chckhhy,0.00023704796270445386,0.0,0.00028203772254539045,0.0,0.0012315270935960591
chckhod,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chckhoda,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chckhody,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chckhol,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chckhom,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chckhor,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
chckhoy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chckhs,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chckhy,0.0036874127531803936,0.00022753128555176336,0.004512603560726247,0.002502844141069397,0.0
chckhyd,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chckhyfchy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcpaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcpham,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chcphar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcphdar,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chcphdy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chcphedy,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
chcphey,7.90159875681513e-05,0.0,7.050943063634761e-05,0.00022753128555176336,0.0
chcphhdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcphhy,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
chcphol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcphy,0.00028972528774988805,0.0,0.00035254715318173806,0.00022753128555176336,0.0
chcpy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chcs,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chct,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chcta,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chctey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcth,7.90159875681513e-05,0.0,7.050943063634761e-05,0.00022753128555176336,0.0
chcthaiin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chcthain,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chcthal,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chctham,5.267732504543419e-05,0.0,0.0,0.0004550625711035267,0.0
chcthar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcthd,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chcthdy,0.0001843706376590197,0.0,0.00021152829190904283,0.00022753128555176336,0.0
chcthed,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcthedy,0.0001843706376590197,0.0,0.00024678300722721664,0.0,0.0
chcthey,0.0001843706376590197,0.0,0.00021152829190904283,0.00022753128555176336,0.0
chcthhy,0.0001843706376590197,0.0,0.00021152829190904283,0.0,0.0012315270935960591
chcthihy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chctho,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
chcthod,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcthody,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
chcthor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcthosy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcthso,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chcthy,0.0020807543392946507,0.0,0.002573594218226688,0.0013651877133105802,0.0
chd,0.00021070930018173676,0.0,0.00021152829190904283,0.0004550625711035267,0.0
chda,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdaiin,0.0004214186003634735,0.0,0.0005640754450907809,0.0,0.0
chdaiirsainy,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
chdail,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdain,0.00023704796270445386,0.00022753128555176336,0.00028203772254539045,0.0,0.0
chdair,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chdairod,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdal,0.0005004345879316248,0.0,0.0006698395910453023,0.0,0.0
chdalal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdalchdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdaldy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chdalkair,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdalor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdaly,7.90159875681513e-05,0.0,3.5254715318173806e-05,0.0004550625711035267,0.0
chdam,0.000263386625227171,0.0,0.00014101886127269522,0.0013651877133105802,0.0
chdar,0.000526773250454342,0.0,0.0006698395910453023,0.00022753128555176336,0.0
chdarol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdchdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdchol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdchy,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
chddy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdedy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chdeey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdlcty,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdo,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdodaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdody,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdol,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chdolaiin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chdoly,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdor,0.00021070930018173676,0.0,0.00028203772254539045,0.0,0.0
chdos,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdy,0.004003476703452999,0.00022753128555176336,0.004583112991362595,0.004550625711035267,0.0012315270935960591
chdykchedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdypdaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chdyshdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
che,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chead,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheady,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheaiin,7.90159875681513e-05,0.0,7.050943063634761e-05,0.00022753128555176336,0.0
cheaikhy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
cheain,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
cheal,0.0007901598756815129,0.0,0.0010223867442270404,0.00022753128555176336,0.0
chealol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chealor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chealror,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chealy,7.90159875681513e-05,0.0,0.0,0.0006825938566552901,0.0
cheam,0.0001316933126135855,0.0,7.050943063634761e-05,0.0006825938566552901,0.0
cheamar,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
cheamy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chean,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chear,0.0013432717886585719,0.0,0.0016922263352723427,0.0006825938566552901,0.0
chearaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheary,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheas,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
checfhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chechdaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chechey,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chechol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chechy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
checkhd,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
checkhdy,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
checkhed,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
checkhedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
checkhey,0.000263386625227171,0.0,0.00035254715318173806,0.0,0.0
checkho,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
checkhol,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
checkhy,0.0012379171385677036,0.0,0.001621716904635995,0.00022753128555176336,0.0
checphedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
checphey,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
checthal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chectham,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
checthdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
checthedy,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
checthey,0.00010535465009086838,0.0,0.00010576414595452142,0.00022753128555176336,0.0
checthhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
checthy,0.0007374825506360788,0.0,0.0008813678829543451,0.0006825938566552901,0.0
ched,0.0006057892380224932,0.0,0.0007403490216816499,0.00022753128555176336,0.0012315270935960591
cheda,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedacphy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedady,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedaiiin,5.267732504543419e-05,0.0,3.5254715318173806e-05,0.00022753128555176336,0.0
chedaiin,0.000842837200726947,0.0004550625711035267,0.0009871320289088666,0.0004550625711035267,0.0
chedain,0.0005004345879316248,0.0,0.0006345848757271285,0.00022753128555176336,0.0
chedair,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedal,0.0006321279005452104,0.00022753128555176336,0.0007756037369998237,0.00022753128555176336,0.0
chedalkedy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedalos,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chedaly,7.90159875681513e-05,0.0,3.5254715318173806e-05,0.0004550625711035267,0.0
chedam,0.0001580319751363026,0.0,7.050943063634761e-05,0.0009101251422070534,0.0
chedan,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chedar,0.0007901598756815129,0.0,0.0010576414595452142,0.0,0.0
chedas,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedchey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedchy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedees,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedeey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedkain,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedkaly,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chedkel,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedky,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedl,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedo,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chedol,0.0001580319751363026,0.0,0.00017627357659086903,0.00022753128555176336,0.0
chedor,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chedos,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheds,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedy,0.013195669923881265,0.0013651877133105802,0.016076150185087255,0.008873720136518772,0.0
chedydy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chedykar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedyl,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chedyor,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chedyr,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chedyteokain,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedytey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chedyty,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chee,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheea,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeaiin,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
cheeal,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
cheear,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeckhody,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
cheecpheey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheecthy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
cheed,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
cheedaiin,0.00010535465009086838,0.0,0.00010576414595452142,0.00022753128555176336,0.0
cheedain,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
cheedalaiin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
cheedar,0.0001316933126135855,0.0,0.00017627357659086903,0.0,0.0
cheedls,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheedy,0.0015539810888403087,0.0,0.001974264057817733,0.0006825938566552901,0.0
cheeeal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeedaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeen,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeeo,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheees,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
cheeetchol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeety,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeey,0.00023704796270445386,0.0,0.00028203772254539045,0.00022753128555176336,0.0
cheef,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
cheefar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheefy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeg,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
cheeir,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheekaiin,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
cheekain,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
cheekan,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheekchey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheekdam,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheekeey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheekeo,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheekeody,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
cheekey,0.0001580319751363026,0.0,0.00021152829190904283,0.0,0.0
cheeky,0.0006321279005452104,0.00022753128555176336,0.0008108584523179975,0.0,0.0
cheel,2.6338662522717095e-05,0.00022753128555176336,0.0,0.0,0.0
cheem,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheen,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
cheeo,0.00044775726288619064,0.0009101251422070534,0.0004583112991362595,0.0,0.0
cheeod,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
cheeodam,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
cheeods,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeody,0.0003160639502726052,0.0,0.00042305658381808567,0.0,0.0
cheeoekey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeokeey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeokseo,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeol,0.00023704796270445386,0.0,0.00031729243786356425,0.0,0.0
cheeoldair,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeoldy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
cheeool,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeor,0.0003687412753180394,0.0,0.0004935660144544333,0.0,0.0
cheeorfor,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeos,0.0001843706376590197,0.0,0.00024678300722721664,0.0,0.0
cheeotaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeoy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheepaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheepchdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheer,5.267732504543419e-05,0.0,7.050943063634761e-05,0.0,0.0
chees,0.0008691758632496642,0.00022753128555176336,0.0011281508901815618,0.0,0.0
cheesees,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheesy,7.90159875681513e-05,0.0,7.050943063634761e-05,0.00022753128555176336,0.0
cheet,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeta,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheetam,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheetar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeteey,0.00010535465009086838,0.00022753128555176336,0.00010576414595452142,0.0,0.0
cheety,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
cheey,0.004582927278952775,0.0004550625711035267,0.005852282742816852,0.0013651877133105802,0.0
cheeykam,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
cheeytey,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chef,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chefaiin,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chefain,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chefal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chefalas,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chefar,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chefchdy,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chefchey,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chefchol,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chefchy,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
chefoly,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chefy,2.6338662522717095e-05,0.0,0.0,0.0,0.0012315270935960591
cheg,7.90159875681513e-05,0.00022753128555176336,3.5254715318173806e-05,0.00022753128555176336,0.0
cheis,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chek,7.90159875681513e-05,0.0,0.00010576414595452142,0.0,0.0
chekaiiin,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chekaiin,0.00021070930018173676,0.0,0.00024678300722721664,0.00022753128555176336,0.0
chekaim,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chekain,0.0001843706376590197,0.0,0.00024678300722721664,0.0,0.0
chekaiphy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chekaithhy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chekal,0.0003160639502726052,0.0,0.00038780186849991186,0.00022753128555176336,0.0
chekalchs,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chekaly,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chekam,2.6338662522717095e-05,0.0,0.0,0.00022753128555176336,0.0
chekar,0.00021070930018173676,0.0,0.00028203772254539045,0.0,0.0
chekchdy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chekcheey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chekchey,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chekchoy,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
chekchy,0.0001316933126135855,0.0,0.00017627357659086903,0.0,0.0
chekeal,2.6338662522717095e-05,0.0,3.5254715318173806e-05,0.0,0.0
