token,overall_count,line_initial_count,line_medial_count,line_final_count,single_token_line_count
dcheeol,1,0,0,1,0
dcheeos,2,2,0,0,0
dcheeoy,1,1,0,0,0
dchees,1,1,0,0,0
dcheey,13,11,2,0,0
dchefoey,1,0,1,0,0
dchekcsdy,1,1,0,0,0
dcheo,7,6,1,0,0
dcheoain,1,1,0,0,0
dcheocy,1,1,0,0,0
dcheod,1,1,0,0,0
dcheodaiin,1,1,0,0,0
dcheodain,1,0,1,0,0
dcheodl,1,1,0,0,0
dcheody,2,1,1,0,0
dcheoky,2,0,2,0,0
dcheol,8,6,2,0,0
dcheoldy,1,0,0,0,1
dcheor,4,4,0,0,0
dcheos,2,2,0,0,0
dcheoteos,1,1,0,0,0
dcheoty,1,1,0,0,0
dchepain,1,0,1,0,0
dchetdy,1,0,0,0,1
dchey,18,12,6,0,0
dcheytain,1,1,0,0,0
dchir,1,0,1,0,0
dchm,1,0,0,1,0
dcho,5,2,3,0,0
dchochar,1,1,0,0,0
dchod,1,1,0,0,0
dchodaiin,2,1,1,0,0
dchodar,1,0,0,0,1
dchodees,1,1,0,0,0
dchody,2,1,1,0,0
dchog,2,0,1,1,0
dchokchr,1,1,0,0,0
dchokchy,3,2,1,0,0
dchokey,1,1,0,0,0
dchokol,1,1,0,0,0
dchol,26,9,15,1,1
dcholal,1,0,0,1,0
dcholdy,1,0,0,1,0
dcholy,1,1,0,0,0
dchom,1,0,1,0,0
dchor,26,12,13,1,0
dchorol,1,1,0,0,0
dchos,3,3,0,0,0
dchoty,1,0,0,1,0
dchreo,1,0,1,0,0
dchsaiin,1,0,1,0,0
dchschy,1,0,1,0,0
dchsy,1,0,1,0,0
dchsykchy,1,0,0,0,1
dchy,30,5,23,2,0
dchyd,1,0,1,0,0
dchydy,1,0,0,1,0
dchykchy,1,1,0,0,0
dchykey,1,1,0,0,0
dchyky,1,0,1,0,0
dchyr,1,0,0,1,0
dchytchy,1,1,0,0,0
dck,1,0,1,0,0
dckhy,1,0,1,0,0
dcsedy,1,0,1,0,0
dcsesor,1,1,0,0,0
dcthody,1,0,1,0,0
dcthy,1,0,0,1,0
dd,1,0,0,1,0
ddal,1,0,1,0,0
ddl,1,0,1,0,0
ddor,2,1,0,1,0
ddy,2,0,2,0,0
deaiin,1,0,0,1,0
dechoekol,1,0,0,0,1
decthdy,1,0,1,0,0
ded,1,0,0,1,0
dedloy,1,0,0,0,1
dedy,2,0,1,1,0
deeaiir,1,0,1,0,0
deeal,1,0,1,0,0
deeamshol,1,0,0,1,0
deedar,1,1,0,0,0
deedes,1,0,1,0,0
deedy,2,0,1,1,0
deeedy,2,1,1,0,0
deeeese,1,0,1,0,0
deeeod,1,0,1,0,0
deees,1,0,1,0,0
deeety,1,0,1,0,0
deeey,1,0,1,0,0
deeo,2,1,1,0,0
deeocthey,1,1,0,0,0
deeol,1,1,0,0,0
deeor,2,0,1,1,0
deeschdy,1,0,1,0,0
deey,7,0,6,1,0
defo,1,0,1,0,0
dein,1,0,0,1,0
del,1,0,1,0,0
deody,1,0,1,0,0
deol,1,0,1,0,0
dery,1,0,1,0,0
desey,1,0,1,0,0
deshedy,1,1,0,0,0
dey,1,0,1,0,0
dfar,1,1,0,0,0
dg,1,0,0,1,0
dgs,1,0,1,0,0
diiiin,1,0,0,1,0
diiin,1,0,0,1,0
diil,1,0,1,0,0
diir,1,0,1,0,0
diy,1,0,0,1,0
dkain,2,0,2,0,0
dkair,1,0,0,1,0
dkals,1,0,1,0,0
dkam,1,0,0,1,0
dkar,1,0,0,1,0
dkarar,1,0,1,0,0
dkchs,1,0,1,0,0
dkedam,1,0,0,1,0
dkedar,1,0,1,0,0
dkedy,2,0,2,0,0
dkeeeg,1,0,1,0,0
dkeeor,1,0,1,0,0
dkeey,1,0,1,0,0
dkochy,1,1,0,0,0
dkol,1,0,1,0,0
dksheey,1,0,1,0,0
dkshey,2,0,2,0,0
dkshy,1,0,1,0,0
dky,1,0,1,0,0
dl,20,1,10,9,0
dlal,1,0,1,0,0
dlar,1,1,0,0,0
dlay,1,0,1,0,0
dlchd,2,0,1,1,0
dlchy,1,0,0,1,0
dld,1,0,1,0,0
dlkal,1,0,0,1,0
dlls,1,0,1,0,0
dloct,1,0,1,0,0
dlod,1,0,0,1,0
dlos,1,0,0,1,0
dlr,1,0,0,1,0
dls,1,0,1,0,0
dlshedy,1,1,0,0,0
dlssho,1,1,0,0,0
dly,2,0,0,1,1
dm,2,0,0,2,0
do,16,1,12,3,0
doaiin,3,0,2,1,0
doair,1,1,0,0,0
doal,1,0,1,0,0
doar,1,1,0,0,0
doaro,1,0,0,0,1
docheeo,1,1,0,0,0
dochod,1,0,1,0,0
dockhy,1,0,1,0,0
doctho,1,0,1,0,0
dod,1,0,1,0,0
dodaiin,1,0,0,1,0
dodar,2,0,1,1,0
dodl,1,0,1,0,0
dody,7,0,7,0,0
dodyd,1,0,0,1,0
doedal,1,0,1,0,0
doee,1,1,0,0,0
doeedey,1,0,1,0,0
doeeeesm,1,0,0,1,0
doeey,1,1,0,0,0
doefshey,1,0,1,0,0
doeoeas,1,0,1,0,0
doi,1,0,1,0,0
doiiin,3,1,2,0,0
doiin,19,10,9,0,0
doiir,8,1,6,1,0
doiiram,1,0,0,1,0
doiis,1,0,0,0,1
doiisaly,1,0,0,0,1
doikhy,1,0,1,0,0
doin,4,4,0,0,0
doiros,1,0,1,0,0
doithy,1,0,1,0,0
dokal,1,0,0,0,1
dokechy,1,0,1,0,0
dokedy,1,0,1,0,0
dokor,1,0,0,0,1
doky,1,0,1,0,0
dol,117,16,96,5,0
dolaiin,1,0,1,0,0
dolar,2,0,1,1,0
dolaram,1,0,0,0,1
dolary,1,0,0,0,1
dolchds,1,0,0,1,0
dolchedy,3,1,1,0,1
dolcheedy,1,0,1,0,0
dolcheey,1,0,1,0,0
dolchey,2,0,2,0,0
dolchl,1,0,1,0,0
dolchoy,1,0,1,0,0
dolchsyckheol,1,0,1,0,0
dold,2,0,1,1,0
doldaiin,2,0,0,2,0
doldam,1,0,0,0,1
doldom,1,0,0,1,0
dolds,1,0,1,0,0
doldy,2,0,2,0,0
doledy,1,1,0,0,0
doleed,1,0,1,0,0
doleeey,1,0,1,0,0
doleodaiin,1,0,1,0,0
dolfchedy,1,0,1,0,0
dolkain,1,0,1,0,0
dolkchy,1,0,1,0,0
dolkedy,1,0,1,0,0
dolkeedy,1,0,1,0,0
dolo,1,0,1,0,0
dolody,1,0,0,1,0
dolol,1,0,0,0,1
dolor,2,0,2,0,0
dolr,1,0,1,0,0
dolsain,1,0,0,1,0
dolshed,1,0,1,0,0
dolshedy,2,0,2,0,0
dolshy,1,0,0,1,0
doltshdy,1,0,1,0,0
doly,3,1,0,1,1
dom,7,0,1,6,0
dor,74,23,46,4,1
doraiin,1,0,1,0,0
dorain,1,1,0,0,0
doral,1,0,1,0,0
dorar,2,1,1,0,0
dorchdy,1,1,0,0,0
dorchory,1,1,0,0,0
dorchy,1,0,1,0,0
dordod,1,0,0,0,1
dorean,1,0,0,1,0
dorg,1,0,0,1,0
dorkcheky,1,1,0,0,0
dorl,1,0,1,0,0
dorody,1,0,0,1,0
doroiin,2,0,2,0,0
doror,1,1,0,0,0
dorshefy,1,0,1,0,0
dorsheoy,1,1,0,0,0
dory,4,0,2,2,0
dos,2,0,1,1,0
dotedy,1,0,0,0,1
doteey,1,1,0,0,0
doteoda,1,0,1,0,0
dotody,1,0,0,1,0
dotsey,1,0,1,0,0
doty,1,0,1,0,0
dpchedy,1,0,1,0,0
dpchy,2,0,2,0,0
dpy,1,0,1,0,0
dr,1,0,0,1,0
dralas,1,0,0,0,1
drol,1,0,0,1,0
ds,4,0,3,1,0
dscheey,1,0,1,0,0
dsechey,1,1,0,0,0
dsh,2,0,2,0,0
dshaly,1,0,1,0,0
dshcheal,1,0,1,0,0
dshdy,2,1,1,0,0
dshe,2,1,1,0,0
dsheckhy,1,0,1,0,0
dshedal,1,1,0,0,0
dshedy,36,30,4,0,2
dsheedal,1,0,1,0,0
dsheedy,4,2,2,0,0
dsheeo,1,1,0,0,0
dsheeor,1,1,0,0,0
dsheeoteey,1,1,0,0,0
dshees,2,2,0,0,0
dsheey,8,7,1,0,0
dsheo,2,2,0,0,0
dsheodar,1,1,0,0,0
dsheody,2,2,0,0,0
dsheog,1,0,1,0,0
dsheol,9,8,1,0,0
dsheor,3,1,2,0,0
dsheos,1,1,0,0,0
dsheoy,1,1,0,0,0
dshes,1,1,0,0,0
dshey,14,10,4,0,0
dsho,9,5,4,0,0
dshodal,1,1,0,0,0
dshodar,1,0,1,0,0
dshody,2,2,0,0,0
dshol,5,4,1,0,0
dsholdy,1,0,1,0,0
dsholy,1,1,0,0,0
dsholyd,1,0,0,1,0
dshor,14,9,5,0,0
dshoy,1,1,0,0,0
dshy,8,3,5,0,0
dso,1,0,0,0,1
dtal,1,0,1,0,0
dtchan,1,0,1,0,0
dtedair,1,0,1,0,0
dteodoiin,1,0,1,0,0
dtoaiin,1,0,0,1,0
dtor,1,1,0,0,0
dtshol,1,1,0,0,0
dxar,1,0,1,0,0
dy,271,2,161,108,0
dyaiin,1,0,0,1,0
dyair,1,1,0,0,0
dychear,1,0,1,0,0
dycheckhy,1,0,1,0,0
dychedy,2,0,2,0,0
dychokchy,1,1,0,0,0
dychy,1,0,0,1,0
dydaim,1,0,1,0,0
dydain,1,0,1,0,0
dydariin,1,0,0,0,1
dydas,1,0,1,0,0
dydchy,1,0,0,1,0
dydy,3,0,2,1,0
dydyd,1,0,1,0,0
dydydy,2,0,2,0,0
dyeees,1,0,1,0,0
dyfchdy,1,0,1,0,0
dykaiin,3,0,3,0,0
dykain,1,0,1,0,0
dykaly,1,0,1,0,0
dykchal,1,0,0,0,1
dykchy,2,1,1,0,0
dykedy,2,0,2,0,0
dykeedain,1,1,0,0,0
dykeedy,2,0,2,0,0
dykeor,1,0,1,0,0
dykey,1,0,1,0,0
dykshy,1,1,0,0,0
dyky,5,0,4,1,0
dylches,1,0,1,0,0
dylchsody,1,0,0,0,1
dym,1,0,0,1,0
dyotyds,1,0,0,1,0
dypchy,1,0,1,0,0
dys,2,0,0,2,0
dytain,1,0,1,0,0
dytal,1,0,1,0,0
dytary,1,0,1,0,0
dytchdy,1,0,0,1,0
dytchor,1,1,0,0,0
dytchy,2,0,2,0,0
dytedy,2,0,2,0,0
dyteey,2,2,0,0,0
dytey,1,0,1,0,0
dytoly,1,0,0,0,1
dytory,1,0,1,0,0
dytshedy,1,0,1,0,0
dytshy,1,0,1,0,0
dyty,2,0,2,0,0
dytydy,1,0,1,0,0
e,3,0,0,0,3
eain,1,0,1,0,0
eair,1,0,1,0,0
ealam,1,0,0,1,0
ear,2,0,2,0,0
eas,1,0,1,0,0
echa,1,0,1,0,0
echedy,1,0,1,0,0
echkolal,1,0,0,1,0
echty,1,0,1,0,0
echy,1,0,1,0,0
ecky,1,0,1,0,0
ecsy,1,0,0,0,1
eddy,1,0,0,0,1
eear,1,0,1,0,0
eeckhy,1,0,1,0,0
eedol,1,0,1,0,0
eedy,6,0,6,0,0
eeecfhy,1,0,1,0,0
eeedeed,1,0,1,0,0
eeedy,8,0,8,0,0
eeeey,1,0,1,0,0
eeeodaiin,1,0,1,0,0
eeeody,1,0,1,0,0
eeeokor,1,0,1,0,0
eeeoloy,1,0,0,0,1
eeeoly,1,0,0,1,0
eeeos,1,0,1,0,0
eeer,1,0,1,0,0
eees,9,0,8,1,0
eeesaiin,1,0,0,1,0
eeesal,1,0,1,0,0
eeey,1,0,1,0,0
eekain,1,0,1,0,0
een,1,0,0,1,0
eeo,1,1,0,0,0
eeodaiin,1,0,1,0,0
eeody,1,0,1,0,0
eeoeety,1,0,0,0,1
eeol,2,0,2,0,0
eeor,4,0,3,0,1
eeos,1,0,1,0,0
eeoseeos,1,0,1,0,0
ees,6,1,5,0,0
eesey,1,0,1,0,0
eesos,1,0,0,1,0
eesy,1,0,1,0,0
eesydy,1,0,0,1,0
eetees,1,0,1,0,0
eey,5,0,5,0,0
efaloir,1,0,1,0,0
efchedy,1,0,1,0,0
ek,1,0,1,0,0
ekaiin,1,0,1,0,0
ekais,1,0,1,0,0
ekar,1,0,1,0,0
ekchey,1,0,1,0,0
ekchody,1,0,1,0,0
ekedy,1,0,1,0,0
ekeey,1,0,1,0,0
ekeolol,1,0,1,0,0
ekey,2,0,2,0,0
ekokeey,1,0,1,0,0
ekshy,1,0,1,0,0
eky,1,0,1,0,0
el,1,0,1,0,0
em,1,0,0,0,1
eo,2,1,1,0,0
eocthy,1,0,1,0,0
eodal,1,0,1,0,0
eody,2,0,2,0,0
eokeeor,1,0,1,0,0
eoky,1,0,0,1,0
eol,2,1,1,0,0
eoporchy,1,1,0,0,0
eor,1,0,1,0,0
eosaiin,1,0,1,0,0
eotar,1,1,0,0,0
epaiin,2,0,2,0,0
epairody,1,0,1,0,0
epal,1,0,0,0,1
epchey,1,0,1,0,0
epchy,1,0,1,0,0
ereoly,1,0,1,0,0
es,1,0,1,0,0
esechor,1,0,1,0,0
esedy,1,0,1,0,0
eses,1,0,1,0,0
etaiin,1,0,1,0,0
etar,1,0,1,0,0
etchal,1,0,0,1,0
etcheody,1,0,1,0,0
etechy,1,0,1,0,0
etedy,1,0,1,0,0
eteeda,1,0,1,0,0
eteedy,1,0,1,0,0
eteeys,1,0,1,0,0
eteodys,1,0,1,0,0
eteor,1,0,1,0,0
etocho,1,0,0,0,1
etodaiin,1,0,1,0,0
etodaithey,1,0,0,1,0
etolctheol,1,1,0,0,0
etoteear,1,0,0,1,0
etsees,1,0,1,0,0
ety,7,1,5,1,0
etyd,1,0,0,1,0
ey,1,0,1,0,0
f,10,0,5,0,5
fachys,1,1,0,0,0
faiir,1,1,0,0,0
faiiral,1,1,0,0,0
faiis,1,1,0,0,0
faimy,1,0,0,1,0
famom,1,0,0,1,0
far,3,0,3,0,0
fardam,1,0,0,1,0
farsheey,1,0,1,0,0
fary,1,0,0,0,1
fcham,1,0,0,1,0
fchcfhy,1,0,0,1,0
fchcho,1,0,1,0,0
fchdar,1,0,1,0,0
fchdy,4,0,4,0,0
fchecfhy,1,0,1,0,0
fchedey,1,0,1,0,0
fchedol,1,0,1,0,0
fchedy,11,1,10,0,0
fchedypaiin,1,0,0,1,0
fchedys,1,0,1,0,0
fchee,1,0,1,0,0
fcheeody,1,0,1,0,0
fcheeol,1,0,1,0,0
fcheey,4,0,3,1,0
fcheodal,1,0,1,0,0
fcheody,2,0,2,0,0
fcheokair,1,1,0,0,0
fcheol,1,0,1,0,0
fcheolain,1,0,1,0,0
fcheos,1,0,1,0,0
fcheshd,1,1,0,0,0
fchey,2,1,1,0,0
fcho,1,1,0,0,0
fchochor,1,1,0,0,0
fchocthar,1,0,1,0,0
fchoctheody,1,1,0,0,0
fchodaiin,2,1,1,0,0
fchodees,1,1,0,0,0
fchodycheol,1,0,1,0,0
fchoiin,1,1,0,0,0
fchokshy,1,1,0,0,0
fchoky,1,0,0,1,0
fchol,3,0,3,0,0
fcholdy,2,1,1,0,0
fcholy,1,0,1,0,0
fchom,1,0,1,0,0
fchor,3,0,3,0,0
fchosaiin,1,0,1,0,0
fchoy,1,0,1,0,0
fchs,1,0,1,0,0
fchsom,1,0,0,1,0
fchy,1,0,1,0,0
fdeechdy,1,1,0,0,0
fdykain,1,0,1,0,0
feedly,1,0,1,0,0
feeedy,1,0,1,0,0
fo,1,0,1,0,0
foar,2,1,1,0,0
fochof,1,1,0,0,0
fochor,1,1,0,0,0
fodaiin,1,1,0,0,0
fodal,1,1,0,0,0
fodan,1,0,1,0,0
fol,3,0,3,0,0
folaiin,1,1,0,0,0
folcfhhy,1,0,0,1,0
folchear,1,1,0,0,0
folchey,1,1,0,0,0
folchol,1,0,1,0,0
folchor,1,1,0,0,0
fold,1,0,0,1,0
foldaiin,1,1,0,0,0
folor,1,0,1,0,0
folorarom,1,1,0,0,0
folr,1,1,0,0,0
folshody,1,1,0,0,0
forar,1,0,1,0,0
fsey,1,0,1,0,0
fshdar,1,1,0,0,0
fsheda,1,1,0,0,0
fshedy,2,1,1,0,0
fshodchy,1,0,1,0,0
fshody,1,1,0,0,0
fsholom,1,0,1,0,0
fshor,1,1,0,0,0
fydy,1,0,0,1,0
fyshey,1,0,1,0,0
g,11,0,3,8,0
gaiin,1,0,1,0,0
gal,1,0,1,0,0
geedy,1,0,1,0,0
geeem,1,0,1,0,0
gm,1,0,0,1,0
h,1,0,1,0,0
haiin,1,1,0,0,0
hol,1,0,1,0,0
hor,1,0,1,0,0
hox,1,0,1,0,0
hr,1,0,0,1,0
hs,1,0,1,0,0
hx,1,0,1,0,0
hy,2,0,2,0,0
ihar,1,0,1,0,0
iiin,1,0,1,0,0
iiincheom,1,0,1,0,0
iin,1,0,1,0,0
iir,2,0,2,0,0
iirchal,1,0,1,0,0
ikheeos,1,0,1,0,0
ikhey,1,0,1,0,0
in,2,0,2,0,0
iphy,1,0,1,0,0
ithey,1,0,1,0,0
ithhy,1,0,1,0,0
ithor,1,0,1,0,0
ithy,1,0,1,0,0
k,14,0,11,0,3
ka,2,0,1,1,0
kaedy,1,0,1,0,0
kaiech,1,1,0,0,0
kaiiidal,1,0,1,0,0
kaiiin,3,0,2,1,0
kaiim,1,0,0,1,0
kaiin,65,1,60,4,0
kaiis,1,0,1,0,0
kaiishdy,1,0,0,1,0
kail,1,0,1,0,0
kain,48,0,45,3,0
kair,14,0,13,1,0
kairam,2,0,0,2,0
kairy,1,0,1,0,0
kais,2,0,2,0,0
kaisar,1,1,0,0,0
kaishd,1,0,0,1,0
kaithy,1,0,1,0,0
kal,23,2,18,3,0
kalchdy,1,0,1,0,0
kalchedy,1,0,1,0,0
kaldaiin,1,0,1,0,0
kaldaim,1,0,0,1,0
kaldy,4,0,3,1,0
kalkal,2,0,2,0,0
kalos,1,0,1,0,0
kalshey,1,0,1,0,0
kaly,2,0,2,0,0
kam,9,0,3,6,0
kamdam,1,0,0,1,0
kan,3,0,2,1,0
kaolkar,1,1,0,0,0
kar,52,1,47,3,1
kara,1,0,0,1,0
karaim,1,0,0,1,0
karainy,1,0,0,1,0
karal,1,0,1,0,0
karar,2,0,2,0,0
kararo,1,0,0,1,0
karchy,1,0,1,0,0
kard,1,0,1,0,0
kardy,1,0,0,1,0
karody,2,0,2,0,0
kary,5,0,3,2,0
kas,4,0,4,0,0
kasol,1,0,0,1,0
kcck,1,0,1,0,0
kchaiin,3,1,1,1,0
kchain,1,0,1,0,0
kchal,1,0,0,1,0
kchaldy,1,0,0,1,0
kcham,1,0,1,0,0
kchar,2,0,2,0,0
kchcsey,1,1,0,0,0
kchdaiin,1,0,1,0,0
kchdal,2,1,0,1,0
kchdaldy,1,1,0,0,0
kchdar,1,0,1,0,0
kchdol,1,0,1,0,0
kchdpy,1,1,0,0,0
kchdy,20,1,17,2,0
kche,1,1,0,0,0
kcheals,1,0,1,0,0
kcheat,1,1,0,0,0
kchedaiin,1,0,1,0,0
kchedar,1,1,0,0,0
kchedy,22,2,20,0,0
kcheed,1,0,1,0,0
kcheedchdy,1,1,0,0,0
kcheedy,1,0,0,1,0
kcheeky,1,0,1,0,0
kcheeor,2,0,2,0,0
kcheeos,1,1,0,0,0
kcheey,5,0,5,0,0
kchekain,1,0,1,0,0
kcheo,4,1,3,0,0
kcheodaiin,2,1,1,0,0
kcheodar,1,0,1,0,0
kcheody,5,0,5,0,0
kcheoey,1,1,0,0,0
kcheol,5,1,4,0,0
kcheoly,1,0,1,0,0
kcheor,4,1,3,0,0
kchetam,1,0,0,1,0
kchey,21,3,18,0,0
kchm,1,0,1,0,0
kcho,6,1,5,0,0
kchoan,1,0,1,0,0
kchoar,1,0,1,0,0
kchochaiin,1,0,0,1,0
kchochy,1,0,1,0,0
kchod,3,0,2,1,0
kchodan,1,0,1,0,0
kchody,6,0,4,2,0
kchokchy,2,1,1,0,0
kchol,21,2,19,0,0
kcholchdar,1,1,0,0,0
kcholy,1,0,0,1,0
kchom,2,0,1,1,0
kchor,20,6,13,1,0
kchorchor,1,0,0,1,0
kchorl,1,0,1,0,0
kchoror,1,0,1,0,0
kchos,3,0,3,0,0
kchoty,1,1,0,0,0
kchoy,2,0,2,0,0
kchrrr,1,0,1,0,0
kchs,2,0,2,0,0
kchsy,1,1,0,0,0
kchy,30,0,28,2,0
kchydy,1,0,0,1,0
kdchody,1,1,0,0,0
ke,1,0,1,0,0
keam,1,0,0,1,0
kechdy,4,0,4,0,0
kechedy,3,0,2,1,0
kecheokeo,1,0,1,0,0
kechey,1,0,1,0,0
kechodshey,1,0,1,0,0
kechody,1,0,0,1,0
kechy,4,0,4,0,0
ked,1,0,1,0,0
kedaiiin,1,0,1,0,0
kedair,1,0,1,0,0
kedal,1,0,1,0,0
kedaleey,1,0,1,0,0
kedar,3,0,3,0,0
kedarxy,1,0,0,1,0
kedy,44,0,42,2,0
kedydy,1,0,0,1,0
keeaiin,1,0,1,0,0
keear,3,0,3,0,0
keechdy,1,0,1,0,0
keechey,1,0,1,0,0
keechy,3,0,2,1,0
keed,2,0,2,0,0
keedain,2,0,2,0,0
keedal,3,0,3,0,0
keedas,1,0,1,0,0
keedeedy,1,0,1,0,0
keedey,1,1,0,0,0
keedor,1,0,1,0,0
keedy,53,0,49,4,0
keeed,1,0,1,0,0
keeedal,1,0,1,0,0
keeedy,3,0,3,0,0
keeees,1,0,1,0,0
keeeo,1,0,1,0,0
keeeody,1,0,1,0,0
keeeol,2,0,2,0,0
keeeos,1,0,1,0,0
keees,1,0,1,0,0
keeey,11,0,11,0,0
keel,1,0,1,0,0
keem,1,0,0,1,0
keeo,9,0,9,0,0
keeoal,1,1,0,0,0
keeod,2,0,2,0,0
keeodaiin,1,0,1,0,0
keeodal,2,0,1,1,0
keeodar,1,0,1,0,0
keeodol,1,0,1,0,0
keeody,8,0,8,0,0
keeokechy,1,0,1,0,0
keeol,13,0,12,1,0
keeolshey,1,0,1,0,0
keeoly,1,0,1,0,0
keeor,8,0,8,0,0
keeos,4,0,4,0,0
keerodal,1,0,0,0,1
keesho,1,0,1,0,0
keeshody,1,0,1,0,0
keeshy,1,0,1,0,0
keesy,1,0,1,0,0
keey,45,0,44,1,0
keeyfar,1,0,1,0,0
keo,4,0,4,0,0
keoar,1,0,1,0,0
keocthedy,1,0,1,0,0
keocthy,1,0,0,1,0
keodaiin,2,0,2,0,0
keodal,1,0,1,0,0
keodam,1,0,0,1,0
keodar,2,0,1,1,0
keodky,1,0,0,1,0
keody,22,0,22,0,0
keoky,1,0,1,0,0
keol,20,1,18,1,0
keolchey,1,0,1,0,0
keolor,1,0,1,0,0
keoly,1,0,0,1,0
keor,10,1,9,0,0
keos,1,0,1,0,0
keoy,2,0,2,0,0
ker,1,1,0,0,0
kesd,1,0,1,0,0
keshdy,1,0,1,0,0
keshed,1,0,1,0,0
keshey,1,0,1,0,0
keshor,1,0,1,0,0
kesoar,1,1,0,0,0
key,13,0,13,0,0
khey,2,0,2,0,0
khody,1,0,1,0,0
khy,1,0,1,0,0
kiin,1,0,1,0,0
kl,2,0,2,0,0
ko,2,1,1,0,0
koaiin,3,2,1,0,0
koaiphhy,1,1,0,0,0
koair,1,1,0,0,0
koar,1,1,0,0,0
kochardy,1,0,0,0,1
kocheor,1,1,0,0,0
kochky,1,1,0,0,0
kochor,1,1,0,0,0
kockhas,1,1,0,0,0
kod,2,0,1,1,0
kodaiin,3,2,1,0,0
kodain,1,0,1,0,0
kodal,1,0,1,0,0
kodalchy,1,1,0,0,0
kodam,1,1,0,0,0
kodar,1,0,1,0,0
kodary,1,0,0,1,0
koddy,1,0,0,1,0
kodeey,1,1,0,0,0
kodl,1,0,1,0,0
kodshey,1,0,1,0,0
kodshol,1,1,0,0,0
kody,7,0,6,1,0
koeeorain,1,0,0,0,1
koees,1,0,1,0,0
koiin,5,1,3,1,0
kokaiin,2,0,2,0,0
koky,1,0,1,0,0
kol,37,1,34,2,0
kolchdy,1,1,0,0,0
kolchedy,1,0,1,0,0
kolcheey,1,0,1,0,0
kolches,1,1,0,0,0
kolchey,1,0,1,0,0
koldaky,1,0,0,1,0
koldal,2,1,1,0,0
koldarod,1,0,0,0,1
koldy,7,0,2,5,0
koleearol,1,0,0,0,1
kolfchdy,1,0,1,0,0
kolkar,1,0,1,0,0
kolkedy,1,1,0,0,0
kolky,1,0,1,0,0
kolor,1,1,0,0,0
kolotam,1,0,0,1,0
kolpy,1,0,0,1,0
kolschees,1,0,0,1,0
kolshd,1,0,1,0,0
kolshes,1,0,1,0,0
kolsho,1,1,0,0,0
koltoldy,1,0,1,0,0
koly,3,0,1,2,0
kolyky,1,0,1,0,0
kom,2,0,1,1,0
komdy,1,0,0,1,0
kooiin,2,2,0,0,0
kor,26,5,21,0,0
koraiin,2,0,1,1,0
korain,2,1,0,1,0
korare,1,1,0,0,0
korary,1,1,0,0,0
korchy,2,0,2,0,0
koroiin,1,0,1,0,0
korol,1,0,1,0,0
korols,1,0,0,1,0
kory,1,0,1,0,0
kos,3,1,1,1,0
kosar,1,1,0,0,0
koshet,1,0,0,1,0
koshey,2,1,1,0,0
kosholda,1,1,0,0,0
kotaly,1,0,0,1,0
kotchody,1,0,1,0,0
kotchy,1,0,1,0,0
kotody,1,0,1,0,0
ksam,1,0,1,0,0
kschdy,1,1,0,0,0
ksh,1,0,1,0,0
kshaiin,1,0,1,0,0
kshar,4,2,2,0,0
kshardy,1,0,1,0,0
kshd,2,0,2,0,0
kshdain,1,0,1,0,0
kshdor,1,1,0,0,0
kshdy,5,0,5,0,0
kshed,2,1,1,0,0
kshedy,6,1,4,1,0
ksheeol,2,0,2,0,0
ksheey,2,0,2,0,0
ksheo,4,2,2,0,0
ksheoary,1,1,0,0,0
ksheodal,1,1,0,0,0
ksheodl,1,0,0,1,0
ksheody,5,1,4,0,0
ksheol,2,1,1,0,0
kshes,1,0,1,0,0
kshey,6,0,6,0,0
ksho,8,3,5,0,0
kshodaiin,1,0,1,0,0
kshody,4,2,2,0,0
kshol,3,1,2,0,0
ksholochey,1,1,0,0,0
kshor,2,1,1,0,0
kshoraiin,1,1,0,0,0
kshotol,1,0,1,0,0
kshoy,1,0,1,0,0
kshy,5,0,5,0,0
ksor,1,1,0,0,0
ky,25,0,21,4,0
kydain,1,1,0,0,0
kydainy,1,1,0,0,0
kydeedy,1,0,1,0,0
kyty,1,0,0,1,0
l,59,3,50,1,5
laiiin,2,0,2,0,0
laiin,13,2,10,1,0
lain,5,0,5,0,0
lair,1,0,1,0,0
lal,7,0,6,1,0
laldan,1,0,1,0,0
lam,6,0,1,5,0
lar,6,0,3,3,0
larorol,1,0,0,1,0
las,1,0,0,1,0
lch,3,0,3,0,0
lchaiin,1,0,1,0,0
lchain,1,0,1,0,0
lchal,6,0,6,0,0
lcham,1,0,0,1,0
lchar,3,1,1,1,0
lcharar,1,0,1,0,0
lchckhy,1,0,1,0,0
lchcphedy,1,0,1,0,0
lchcthy,1,0,1,0,0
lchdain,2,0,2,0,0
lchdal,2,1,1,0,0
lchdol,1,0,1,0,0
lchdy,18,0,13,5,0
lchea,1,0,1,0,0
lcheal,2,0,2,0,0
lchealaiin,1,0,1,0,0
lchealaim,1,0,1,0,0
lcheam,3,0,0,3,0
lchear,1,0,1,0,0
lchechdy,1,0,1,0,0
lcheckhedy,1,0,1,0,0
lcheckhey,1,0,1,0,0
lcheckhy,3,0,3,0,0
lched,6,0,2,4,0
lchedal,1,0,1,0,0
lchedam,2,0,0,2,0
lchedar,2,0,2,0,0
lchedo,1,0,1,0,0
lchedr,1,0,0,1,0
lchedy,119,5,97,17,0
lcheed,1,0,1,0,0
lcheedy,9,0,9,0,0
lcheeey,1,0,1,0,0
lcheel,1,0,1,0,0
lcheeol,1,0,1,0,0
